dataset,model,label_fraction,design,method,seed,fdp,power,discoveries,true_discoveries,nonempty,reference_labels,training_labels,n_reference,cal_low,cal_high,test_low,test_high
tolokers,hgb_graph_features,0.5,exposure_80,full_random,5,0.05,0.004123711340206186,3.2,2.4,0.2,3966.4,1176.0,3102.4,2555.8,546.6,2110.8,535.2
tolokers,hgb_graph_features,0.5,exposure_80,full_random,6,0.0,0.0,0.0,0.0,0.0,4011.8,1176.0,3146.4,2592.8,553.6,2126.6,518.4
tolokers,hgb_graph_features,0.5,exposure_80,full_random,7,0.0,0.0,0.0,0.0,0.0,3966.6,1176.0,3104.4,2570.0,534.4,2102.6,542.4
tolokers,hgb_graph_features,0.5,exposure_80,full_random,8,0.07272727272727272,0.0024179620034542318,2.2,1.4,0.2,3954.6,1176.0,3086.2,2553.0,533.2,2120.2,524.8
tolokers,hgb_graph_features,0.5,exposure_80,full_random,9,0.0,0.0,0.0,0.0,0.0,3996.2,1176.0,3132.6,2597.8,534.8,2103.2,541.8
tolokers,hgb_graph_features,0.5,exposure_80,stratified,0,0.0,0.0,0.0,0.0,0.0,3972.2,1176.0,3096.8,2558.2,538.6,2111.4,533.6
tolokers,hgb_graph_features,0.5,exposure_80,stratified,1,0.0,0.0,0.0,0.0,0.0,3987.6,1176.0,3108.2,2575.8,532.4,2116.0,530.0
tolokers,hgb_graph_features,0.5,exposure_80,stratified,2,0.0,0.0,0.0,0.0,0.0,3974.0,1176.0,3105.8,2571.6,534.2,2118.6,526.4
tolokers,hgb_graph_features,0.5,exposure_80,stratified,3,0.0,0.0,0.0,0.0,0.0,3935.4,1176.0,3064.6,2543.6,521.0,2117.4,528.6
tolokers,hgb_graph_features,0.5,exposure_80,stratified,4,0.0,0.0,0.0,0.0,0.0,4018.6,1176.0,3139.8,2587.0,552.8,2124.8,521.2
tolokers,hgb_graph_features,0.5,exposure_80,stratified,5,0.0,0.0,0.0,0.0,0.0,3966.4,1176.0,3102.4,2555.8,546.6,2110.8,535.2
tolokers,hgb_graph_features,0.5,exposure_80,stratified,6,0.0,0.0,0.0,0.0,0.0,4011.8,1176.0,3146.4,2592.8,553.6,2126.6,518.4
tolokers,hgb_graph_features,0.5,exposure_80,stratified,7,0.0,0.0,0.0,0.0,0.0,3966.6,1176.0,3104.4,2570.0,534.4,2102.6,542.4
tolokers,hgb_graph_features,0.5,exposure_80,stratified,8,0.0,0.0,0.0,0.0,0.0,3954.6,1176.0,3086.2,2553.0,533.2,2120.2,524.8
tolokers,hgb_graph_features,0.5,exposure_80,stratified,9,0.0,0.0,0.0,0.0,0.0,3996.2,1176.0,3132.6,2597.8,534.8,2103.2,541.8
tolokers,hgb_graph_features,0.5,zero_exposure,filtered_low,0,0.0,0.0,0.0,0.0,0.0,3972.2,1176.0,3096.8,613.8,2483.0,464.2,2180.8
tolokers,hgb_graph_features,0.5,zero_exposure,filtered_low,1,0.0,0.0,0.0,0.0,0.0,3987.6,1176.0,3108.2,642.2,2466.0,474.8,2171.2
tolokers,hgb_graph_features,0.5,zero_exposure,filtered_low,2,0.048888888888888885,0.011785095320623917,9.0,6.8,0.2,3974.0,1176.0,3105.8,631.8,2474.0,474.4,2170.6
tolokers,hgb_graph_features,0.5,zero_exposure,filtered_low,3,0.0,0.0,0.0,0.0,0.0,3935.4,1176.0,3064.6,604.0,2460.6,445.2,2200.8
tolokers,hgb_graph_features,0.5,zero_exposure,filtered_low,4,0.0,0.0,0.0,0.0,0.0,4018.6,1176.0,3139.8,662.8,2477.0,477.8,2168.2
tolokers,hgb_graph_features,0.5,zero_exposure,filtered_low,5,0.0,0.0,0.0,0.0,0.0,3966.4,1176.0,3102.4,640.4,2462.0,483.6,2162.4
tolokers,hgb_graph_features,0.5,zero_exposure,filtered_low,6,0.0,0.0,0.0,0.0,0.0,4011.8,1176.0,3146.4,654.4,2492.0,489.8,2155.2
tolokers,hgb_graph_features,0.5,zero_exposure,filtered_low,7,0.0,0.0,0.0,0.0,0.0,3966.6,1176.0,3104.4,670.4,2434.0,486.6,2158.4
tolokers,hgb_graph_features,0.5,zero_exposure,filtered_low,8,0.0,0.0,0.0,0.0,0.0,3954.6,1176.0,3086.2,630.6,2455.6,481.2,2163.8
tolokers,hgb_graph_features,0.5,zero_exposure,filtered_low,9,0.0,0.0,0.0,0.0,0.0,3996.2,1176.0,3132.6,651.2,2481.4,471.2,2173.8
tolokers,hgb_graph_features,0.5,zero_exposure,full_random,0,0.09,0.0038194444444444448,4.0,2.2,0.2,3972.2,1176.0,3096.8,613.8,2483.0,464.2,2180.8
tolokers,hgb_graph_features,0.5,zero_exposure,full_random,1,0.0,0.0,0.0,0.0,0.0,3987.6,1176.0,3108.2,642.2,2466.0,474.8,2171.2
tolokers,hgb_graph_features,0.5,zero_exposure,full_random,2,0.0,0.0,0.0,0.0,0.0,3974.0,1176.0,3105.8,631.8,2474.0,474.4,2170.6
tolokers,hgb_graph_features,0.5,zero_exposure,full_random,3,0.02222222222222222,0.002758620689655172,1.8,1.6,0.2,3935.4,1176.0,3064.6,604.0,2460.6,445.2,2200.8
tolokers,hgb_graph_features,0.5,zero_exposure,full_random,4,0.0,0.0,0.0,0.0,0.0,4018.6,1176.0,3139.8,662.8,2477.0,477.8,2168.2
tolokers,hgb_graph_features,0.5,zero_exposure,full_random,5,0.05,0.004123711340206186,3.2,2.4,0.2,3966.4,1176.0,3102.4,640.4,2462.0,483.6,2162.4
tolokers,hgb_graph_features,0.5,zero_exposure,full_random,6,0.0,0.0,0.0,0.0,0.0,4011.8,1176.0,3146.4,654.4,2492.0,489.8,2155.2
tolokers,hgb_graph_features,0.5,zero_exposure,full_random,7,0.0,0.0,0.0,0.0,0.0,3966.6,1176.0,3104.4,670.4,2434.0,486.6,2158.4
tolokers,hgb_graph_features,0.5,zero_exposure,full_random,8,0.07272727272727272,0.0024179620034542318,2.2,1.4,0.2,3954.6,1176.0,3086.2,630.6,2455.6,481.2,2163.8
tolokers,hgb_graph_features,0.5,zero_exposure,full_random,9,0.0,0.0,0.0,0.0,0.0,3996.2,1176.0,3132.6,651.2,2481.4,471.2,2173.8
tolokers,hgb_graph_features,0.5,zero_exposure,stratified,0,0.0,0.0,0.0,0.0,0.0,3972.2,1176.0,3096.8,613.8,2483.0,464.2,2180.8
tolokers,hgb_graph_features,0.5,zero_exposure,stratified,1,0.0,0.0,0.0,0.0,0.0,3987.6,1176.0,3108.2,642.2,2466.0,474.8,2171.2
tolokers,hgb_graph_features,0.5,zero_exposure,stratified,2,0.0,0.0,0.0,0.0,0.0,3974.0,1176.0,3105.8,631.8,2474.0,474.4,2170.6
tolokers,hgb_graph_features,0.5,zero_exposure,stratified,3,0.0,0.0,0.0,0.0,0.0,3935.4,1176.0,3064.6,604.0,2460.6,445.2,2200.8
tolokers,hgb_graph_features,0.5,zero_exposure,stratified,4,0.0,0.0,0.0,0.0,0.0,4018.6,1176.0,3139.8,662.8,2477.0,477.8,2168.2
tolokers,hgb_graph_features,0.5,zero_exposure,stratified,5,0.0,0.0,0.0,0.0,0.0,3966.4,1176.0,3102.4,640.4,2462.0,483.6,2162.4
tolokers,hgb_graph_features,0.5,zero_exposure,stratified,6,0.0,0.0,0.0,0.0,0.0,4011.8,1176.0,3146.4,654.4,2492.0,489.8,2155.2
tolokers,hgb_graph_features,0.5,zero_exposure,stratified,7,0.0,0.0,0.0,0.0,0.0,3966.6,1176.0,3104.4,670.4,2434.0,486.6,2158.4
tolokers,hgb_graph_features,0.5,zero_exposure,stratified,8,0.0,0.0,0.0,0.0,0.0,3954.6,1176.0,3086.2,630.6,2455.6,481.2,2163.8
tolokers,hgb_graph_features,0.5,zero_exposure,stratified,9,0.0,0.0,0.0,0.0,0.0,3996.2,1176.0,3132.6,651.2,2481.4,471.2,2173.8
tolokers,hgb_graph_features,1.0,exposure_80,filtered_low,0,0.08571428571428572,0.004166666666666667,4.2,2.4,0.2,7937.0,1176.0,6208.0,5177.0,1031.0,2111.8,533.2
tolokers,hgb_graph_features,1.0,exposure_80,filtered_low,1,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6200.0,5166.0,1034.0,2117.4,528.6
tolokers,hgb_graph_features,1.0,exposure_80,filtered_low,2,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6205.0,5173.0,1032.0,2120.0,525.0
tolokers,hgb_graph_features,1.0,exposure_80,filtered_low,3,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6196.0,5177.6,1018.4,2112.8,533.2
tolokers,hgb_graph_features,1.0,exposure_80,filtered_low,4,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6198.0,5157.6,1040.4,2125.2,520.8
tolokers,hgb_graph_features,1.0,exposure_80,filtered_low,5,0.08333333333333333,0.00584192439862543,4.4,3.4,0.4,7936.0,1176.0,6192.0,5165.6,1026.4,2116.0,530.0
tolokers,hgb_graph_features,1.0,exposure_80,filtered_low,6,0.05,0.0020797227036395147,1.6,1.2,0.2,7937.0,1176.0,6206.0,5166.8,1039.2,2124.6,520.4
tolokers,hgb_graph_features,1.0,exposure_80,filtered_low,7,0.11904761904761903,0.003125,2.6,1.8,0.4,7937.0,1176.0,6208.0,5180.2,1027.8,2109.2,535.8
tolokers,hgb_graph_features,1.0,exposure_80,filtered_low,8,0.1,0.0010362694300518134,1.2,0.6,0.2,7937.0,1176.0,6200.0,5168.4,1031.6,2113.6,531.4
tolokers,hgb_graph_features,1.0,exposure_80,filtered_low,9,0.0,0.0021015761821366026,1.2,1.2,0.2,7937.0,1176.0,6224.0,5187.2,1036.8,2108.0,537.0
tolokers,hgb_graph_features,1.0,exposure_80,full_random,0,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,5177.0,1031.0,2111.8,533.2
tolokers,hgb_graph_features,1.0,exposure_80,full_random,1,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6200.0,5166.0,1034.0,2117.4,528.6
tolokers,hgb_graph_features,1.0,exposure_80,full_random,2,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6205.0,5173.0,1032.0,2120.0,525.0
tolokers,hgb_graph_features,1.0,exposure_80,full_random,3,0.08,0.0010344827586206897,1.0,0.6,0.2,7936.0,1176.0,6196.0,5177.6,1018.4,2112.8,533.2
tolokers,hgb_graph_features,1.0,exposure_80,full_random,4,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6198.0,5157.6,1040.4,2125.2,520.8
tolokers,hgb_graph_features,1.0,exposure_80,full_random,5,0.08333333333333333,0.00584192439862543,4.4,3.4,0.4,7936.0,1176.0,6192.0,5165.6,1026.4,2116.0,530.0
tolokers,hgb_graph_features,1.0,exposure_80,full_random,6,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6206.0,5166.8,1039.2,2124.6,520.4
tolokers,hgb_graph_features,1.0,exposure_80,full_random,7,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,5180.2,1027.8,2109.2,535.8
tolokers,hgb_graph_features,1.0,exposure_80,full_random,8,0.1,0.0010362694300518134,1.2,0.6,0.2,7937.0,1176.0,6200.0,5168.4,1031.6,2113.6,531.4
tolokers,hgb_graph_features,1.0,exposure_80,full_random,9,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6224.0,5187.2,1036.8,2108.0,537.0
tolokers,hgb_graph_features,1.0,exposure_80,stratified,0,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,5177.0,1031.0,2111.8,533.2
tolokers,hgb_graph_features,1.0,exposure_80,stratified,1,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6200.0,5166.0,1034.0,2117.4,528.6
tolokers,hgb_graph_features,1.0,exposure_80,stratified,2,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6205.0,5173.0,1032.0,2120.0,525.0
tolokers,hgb_graph_features,1.0,exposure_80,stratified,3,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6196.0,5177.6,1018.4,2112.8,533.2
tolokers,hgb_graph_features,1.0,exposure_80,stratified,4,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6198.0,5157.6,1040.4,2125.2,520.8
tolokers,hgb_graph_features,1.0,exposure_80,stratified,5,0.0,0.0037800687285223364,2.2,2.2,0.2,7936.0,1176.0,6192.0,5165.6,1026.4,2116.0,530.0
tolokers,hgb_graph_features,1.0,exposure_80,stratified,6,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6206.0,5166.8,1039.2,2124.6,520.4
tolokers,hgb_graph_features,1.0,exposure_80,stratified,7,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,5180.2,1027.8,2109.2,535.8
tolokers,hgb_graph_features,1.0,exposure_80,stratified,8,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6200.0,5168.4,1031.6,2113.6,531.4
tolokers,hgb_graph_features,1.0,exposure_80,stratified,9,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6224.0,5187.2,1036.8,2108.0,537.0
tolokers,hgb_graph_features,1.0,zero_exposure,filtered_low,0,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,752.0,5456.0,271.8,2373.2
tolokers,hgb_graph_features,1.0,zero_exposure,filtered_low,1,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6200.0,746.8,5453.2,278.0,2368.0
tolokers,hgb_graph_features,1.0,zero_exposure,filtered_low,2,0.04583333333333333,0.012824956672443674,9.6,7.4,0.2,7937.0,1176.0,6205.0,731.2,5473.8,276.0,2369.0
tolokers,hgb_graph_features,1.0,zero_exposure,filtered_low,3,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6196.0,744.0,5452.0,267.2,2378.8
tolokers,hgb_graph_features,1.0,zero_exposure,filtered_low,4,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6198.0,756.4,5441.6,278.0,2368.0
tolokers,hgb_graph_features,1.0,zero_exposure,filtered_low,5,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6192.0,763.8,5428.2,281.8,2364.2
tolokers,hgb_graph_features,1.0,zero_exposure,filtered_low,6,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6206.0,740.4,5465.6,272.6,2372.4
tolokers,hgb_graph_features,1.0,zero_exposure,filtered_low,7,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,773.6,5434.4,277.4,2367.6
tolokers,hgb_graph_features,1.0,zero_exposure,filtered_low,8,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6200.0,749.0,5451.0,270.4,2374.6
tolokers,hgb_graph_features,1.0,zero_exposure,filtered_low,9,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6224.0,737.2,5486.8,271.0,2374.0
tolokers,hgb_graph_features,1.0,zero_exposure,full_random,0,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,752.0,5456.0,271.8,2373.2
tolokers,hgb_graph_features,1.0,zero_exposure,full_random,1,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6200.0,746.8,5453.2,278.0,2368.0
tolokers,hgb_graph_features,1.0,zero_exposure,full_random,2,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6205.0,731.2,5473.8,276.0,2369.0
tolokers,hgb_graph_features,1.0,zero_exposure,full_random,3,0.08,0.0010344827586206897,1.0,0.6,0.2,7936.0,1176.0,6196.0,744.0,5452.0,267.2,2378.8
tolokers,hgb_graph_features,1.0,zero_exposure,full_random,4,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6198.0,756.4,5441.6,278.0,2368.0
tolokers,hgb_graph_features,1.0,zero_exposure,full_random,5,0.08333333333333333,0.00584192439862543,4.4,3.4,0.4,7936.0,1176.0,6192.0,763.8,5428.2,281.8,2364.2
tolokers,hgb_graph_features,1.0,zero_exposure,full_random,6,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6206.0,740.4,5465.6,272.6,2372.4
tolokers,hgb_graph_features,1.0,zero_exposure,full_random,7,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,773.6,5434.4,277.4,2367.6
tolokers,hgb_graph_features,1.0,zero_exposure,full_random,8,0.1,0.0010362694300518134,1.2,0.6,0.2,7937.0,1176.0,6200.0,749.0,5451.0,270.4,2374.6
tolokers,hgb_graph_features,1.0,zero_exposure,full_random,9,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6224.0,737.2,5486.8,271.0,2374.0
tolokers,hgb_graph_features,1.0,zero_exposure,stratified,0,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,752.0,5456.0,271.8,2373.2
tolokers,hgb_graph_features,1.0,zero_exposure,stratified,1,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6200.0,746.8,5453.2,278.0,2368.0
tolokers,hgb_graph_features,1.0,zero_exposure,stratified,2,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6205.0,731.2,5473.8,276.0,2369.0
tolokers,hgb_graph_features,1.0,zero_exposure,stratified,3,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6196.0,744.0,5452.0,267.2,2378.8
tolokers,hgb_graph_features,1.0,zero_exposure,stratified,4,0.0,0.0,0.0,0.0,0.0,7936.0,1176.0,6198.0,756.4,5441.6,278.0,2368.0
tolokers,hgb_graph_features,1.0,zero_exposure,stratified,5,0.04,0.00274914089347079,2.0,1.6,0.2,7936.0,1176.0,6192.0,763.8,5428.2,281.8,2364.2
tolokers,hgb_graph_features,1.0,zero_exposure,stratified,6,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6206.0,740.4,5465.6,272.6,2372.4
tolokers,hgb_graph_features,1.0,zero_exposure,stratified,7,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6208.0,773.6,5434.4,277.4,2367.6
tolokers,hgb_graph_features,1.0,zero_exposure,stratified,8,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6200.0,749.0,5451.0,270.4,2374.6
tolokers,hgb_graph_features,1.0,zero_exposure,stratified,9,0.0,0.0,0.0,0.0,0.0,7937.0,1176.0,6224.0,737.2,5486.8,271.0,2374.0
weibo,hgb_attributes,0.25,exposure_80,filtered_low,0,0.5316273841235357,0.28250000000000003,67.8,22.6,0.8,1413.6,840.0,1354.8,1128.8,226.0,1518.4,372.6
weibo,hgb_attributes,0.25,exposure_80,filtered_low,1,0.6238298093615251,0.1769230769230769,38.2,13.8,1.0,1422.0,840.0,1363.4,1136.6,226.8,1509.4,381.6
weibo,hgb_attributes,0.25,exposure_80,filtered_low,2,0.6901034980345325,0.3487179487179487,85.4,27.2,1.0,1431.8,840.0,1369.4,1138.4,231.0,1509.4,381.6
weibo,hgb_attributes,0.25,exposure_80,filtered_low,3,0.6347774919001334,0.28500000000000003,66.6,22.8,1.0,1440.4,840.0,1375.8,1143.4,232.4,1509.6,381.4
weibo,hgb_attributes,0.25,exposure_80,filtered_low,4,0.541910546910547,0.2753246753246753,66.8,21.2,0.8,1405.6,840.0,1342.4,1115.2,227.2,1519.8,371.2
weibo,hgb_attributes,0.25,exposure_80,filtered_low,5,0.643994121520746,0.3,69.4,24.0,1.0,1399.4,840.0,1337.8,1112.0,225.8,1514.4,377.6
weibo,hgb_attributes,0.25,exposure_80,filtered_low,6,0.47866313092638285,0.18717948717948718,40.8,14.6,0.8,1425.6,840.0,1366.8,1142.8,224.0,1501.8,390.2
weibo,hgb_attributes,0.25,exposure_80,filtered_low,7,0.5600649442690548,0.135,36.0,10.8,0.8,1406.8,840.0,1347.6,1109.4,238.2,1523.8,367.2
weibo,hgb_attributes,0.25,exposure_80,filtered_low,8,0.679532843417695,0.34285714285714286,82.4,26.4,1.0,1433.8,840.0,1375.8,1151.4,224.4,1505.8,385.2
weibo,hgb_attributes,0.25,exposure_80,filtered_low,9,0.5320334928229665,0.2846153846153846,66.4,22.2,0.8,1375.0,840.0,1317.6,1091.8,225.8,1516.6,375.4
weibo,hgb_attributes,0.25,exposure_80,full_random,0,0.0,0.0,0.0,0.0,0.0,1413.6,840.0,1354.8,1128.8,226.0,1518.4,372.6
weibo,hgb_attributes,0.25,exposure_80,full_random,1,0.0,0.0,0.0,0.0,0.0,1422.0,840.0,1363.4,1136.6,226.8,1509.4,381.6
weibo,hgb_attributes,0.25,exposure_80,full_random,2,0.0,0.0,0.0,0.0,0.0,1431.8,840.0,1369.4,1138.4,231.0,1509.4,381.6
weibo,hgb_attributes,0.25,exposure_80,full_random,3,0.0,0.0,0.0,0.0,0.0,1440.4,840.0,1375.8,1143.4,232.4,1509.6,381.4
weibo,hgb_attributes,0.25,exposure_80,full_random,4,0.0,0.0,0.0,0.0,0.0,1405.6,840.0,1342.4,1115.2,227.2,1519.8,371.2
weibo,hgb_attributes,0.25,exposure_80,full_random,5,0.0,0.0,0.0,0.0,0.0,1399.4,840.0,1337.8,1112.0,225.8,1514.4,377.6
weibo,hgb_attributes,0.25,exposure_80,full_random,6,0.0,0.0,0.0,0.0,0.0,1425.6,840.0,1366.8,1142.8,224.0,1501.8,390.2
weibo,hgb_attributes,0.25,exposure_80,full_random,7,0.0,0.0,0.0,0.0,0.0,1406.8,840.0,1347.6,1109.4,238.2,1523.8,367.2
weibo,hgb_attributes,0.25,exposure_80,full_random,8,0.0,0.0,0.0,0.0,0.0,1433.8,840.0,1375.8,1151.4,224.4,1505.8,385.2
weibo,hgb_attributes,0.25,exposure_80,full_random,9,0.0,0.0,0.0,0.0,0.0,1375.0,840.0,1317.6,1091.8,225.8,1516.6,375.4
weibo,hgb_attributes,0.25,exposure_80,stratified,0,0.0,0.0,0.0,0.0,0.0,1413.6,840.0,1354.8,1128.8,226.0,1518.4,372.6
weibo,hgb_attributes,0.25,exposure_80,stratified,1,0.0,0.0,0.0,0.0,0.0,1422.0,840.0,1363.4,1136.6,226.8,1509.4,381.6
weibo,hgb_attributes,0.25,exposure_80,stratified,2,0.0,0.0,0.0,0.0,0.0,1431.8,840.0,1369.4,1138.4,231.0,1509.4,381.6
weibo,hgb_attributes,0.25,exposure_80,stratified,3,0.0,0.0,0.0,0.0,0.0,1440.4,840.0,1375.8,1143.4,232.4,1509.6,381.4
weibo,hgb_attributes,0.25,exposure_80,stratified,4,0.0,0.0,0.0,0.0,0.0,1405.6,840.0,1342.4,1115.2,227.2,1519.8,371.2
weibo,hgb_attributes,0.25,exposure_80,stratified,5,0.0,0.0,0.0,0.0,0.0,1399.4,840.0,1337.8,1112.0,225.8,1514.4,377.6
weibo,hgb_attributes,0.25,exposure_80,stratified,6,0.0,0.0,0.0,0.0,0.0,1425.6,840.0,1366.8,1142.8,224.0,1501.8,390.2
weibo,hgb_attributes,0.25,exposure_80,stratified,7,0.0,0.0,0.0,0.0,0.0,1406.8,840.0,1347.6,1109.4,238.2,1523.8,367.2
weibo,hgb_attributes,0.25,exposure_80,stratified,8,0.0,0.0,0.0,0.0,0.0,1433.8,840.0,1375.8,1151.4,224.4,1505.8,385.2
weibo,hgb_attributes,0.25,exposure_80,stratified,9,0.0,0.0,0.0,0.0,0.0,1375.0,840.0,1317.6,1091.8,225.8,1516.6,375.4
weibo,hgb_attributes,0.25,zero_exposure,filtered_low,0,0.5119716543333752,0.2875,66.2,23.0,0.8,1413.6,840.0,1354.8,1174.8,180.0,1581.4,309.6
weibo,hgb_attributes,0.25,zero_exposure,filtered_low,1,0.6226533387732898,0.1769230769230769,38.0,13.8,1.0,1422.0,840.0,1363.4,1163.4,200.0,1549.2,341.8
weibo,hgb_attributes,0.25,zero_exposure,filtered_low,2,0.6877843885725659,0.31794871794871793,78.6,24.8,1.0,1431.8,840.0,1369.4,1139.0,230.4,1507.8,383.2
weibo,hgb_attributes,0.25,zero_exposure,filtered_low,3,0.6411106021187858,0.29500000000000004,70.8,23.6,1.0,1440.4,840.0,1375.8,1152.4,223.4,1512.6,378.4
weibo,hgb_attributes,0.25,zero_exposure,filtered_low,4,0.5430501480501481,0.27272727272727276,66.4,21.0,0.8,1405.6,840.0,1342.4,1072.2,270.2,1461.6,429.4
weibo,hgb_attributes,0.25,zero_exposure,filtered_low,5,0.6447499859404437,0.2975,69.0,23.8,1.0,1399.4,840.0,1337.8,1084.8,253.0,1474.8,417.2
weibo,hgb_attributes,0.25,zero_exposure,filtered_low,6,0.47882331399274436,0.18974358974358974,41.4,14.8,0.8,1425.6,840.0,1366.8,1178.8,188.0,1566.4,325.6
weibo,hgb_attributes,0.25,zero_exposure,filtered_low,7,0.5600649442690548,0.135,36.0,10.8,0.8,1406.8,840.0,1347.6,1148.4,199.2,1571.2,319.8
weibo,hgb_attributes,0.25,zero_exposure,filtered_low,8,0.6827561138579467,0.34545454545454546,84.4,26.6,1.0,1433.8,840.0,1375.8,1117.2,258.6,1451.4,439.6
weibo,hgb_attributes,0.25,zero_exposure,filtered_low,9,0.5320334928229665,0.2846153846153846,66.4,22.2,0.8,1375.0,840.0,1317.6,1124.4,193.2,1567.0,325.0
weibo,hgb_attributes,0.25,zero_exposure,full_random,0,0.0,0.0,0.0,0.0,0.0,1413.6,840.0,1354.8,1174.8,180.0,1581.4,309.6
weibo,hgb_attributes,0.25,zero_exposure,full_random,1,0.0,0.0,0.0,0.0,0.0,1422.0,840.0,1363.4,1163.4,200.0,1549.2,341.8
weibo,hgb_attributes,0.25,zero_exposure,full_random,2,0.0,0.0,0.0,0.0,0.0,1431.8,840.0,1369.4,1139.0,230.4,1507.8,383.2
weibo,hgb_attributes,0.25,zero_exposure,full_random,3,0.0,0.0,0.0,0.0,0.0,1440.4,840.0,1375.8,1152.4,223.4,1512.6,378.4
weibo,hgb_attributes,0.25,zero_exposure,full_random,4,0.0,0.0,0.0,0.0,0.0,1405.6,840.0,1342.4,1072.2,270.2,1461.6,429.4
weibo,hgb_attributes,0.25,zero_exposure,full_random,5,0.0,0.0,0.0,0.0,0.0,1399.4,840.0,1337.8,1084.8,253.0,1474.8,417.2
weibo,hgb_attributes,0.25,zero_exposure,full_random,6,0.0,0.0,0.0,0.0,0.0,1425.6,840.0,1366.8,1178.8,188.0,1566.4,325.6
weibo,hgb_attributes,0.25,zero_exposure,full_random,7,0.0,0.0,0.0,0.0,0.0,1406.8,840.0,1347.6,1148.4,199.2,1571.2,319.8
weibo,hgb_attributes,0.25,zero_exposure,full_random,8,0.0,0.0,0.0,0.0,0.0,1433.8,840.0,1375.8,1117.2,258.6,1451.4,439.6
weibo,hgb_attributes,0.25,zero_exposure,full_random,9,0.0,0.0,0.0,0.0,0.0,1375.0,840.0,1317.6,1124.4,193.2,1567.0,325.0
weibo,hgb_attributes,0.25,zero_exposure,stratified,0,0.0,0.0,0.0,0.0,0.0,1413.6,840.0,1354.8,1174.8,180.0,1581.4,309.6
weibo,hgb_attributes,0.25,zero_exposure,stratified,1,0.0,0.0,0.0,0.0,0.0,1422.0,840.0,1363.4,1163.4,200.0,1549.2,341.8
weibo,hgb_attributes,0.25,zero_exposure,stratified,2,0.0,0.0,0.0,0.0,0.0,1431.8,840.0,1369.4,1139.0,230.4,1507.8,383.2
weibo,hgb_attributes,0.25,zero_exposure,stratified,3,0.0,0.0,0.0,0.0,0.0,1440.4,840.0,1375.8,1152.4,223.4,1512.6,378.4
weibo,hgb_attributes,0.25,zero_exposure,stratified,4,0.0,0.0,0.0,0.0,0.0,1405.6,840.0,1342.4,1072.2,270.2,1461.6,429.4
weibo,hgb_attributes,0.25,zero_exposure,stratified,5,0.0,0.0,0.0,0.0,0.0,1399.4,840.0,1337.8,1084.8,253.0,1474.8,417.2
weibo,hgb_attributes,0.25,zero_exposure,stratified,6,0.0,0.0,0.0,0.0,0.0,1425.6,840.0,1366.8,1178.8,188.0,1566.4,325.6
weibo,hgb_attributes,0.25,zero_exposure,stratified,7,0.0,0.0,0.0,0.0,0.0,1406.8,840.0,1347.6,1148.4,199.2,1571.2,319.8
