dataset,model,label_fraction,removed,method,seed,fdp,power,discoveries,nonempty,n_calib,pool_size
amazon,hgb_attributes,0.5,0.1,exposure,0,0.11687348609938679,0.7913513513513515,166.2,1.0,2395.4,2661.0
amazon,hgb_attributes,0.5,0.1,exposure,1,0.11427889394955262,0.7956284153005465,164.6,1.0,2388.4,2653.2
amazon,hgb_attributes,0.5,0.1,exposure,2,0.11687344154968475,0.7726775956284153,160.2,1.0,2364.8,2627.0
amazon,hgb_attributes,0.5,0.1,exposure,3,0.10777575103606248,0.8451612903225806,176.6,1.0,2383.6,2648.0
amazon,hgb_attributes,0.5,0.1,exposure,4,0.08322637871092284,0.7655869565217391,153.73600000000002,1.0,2395.4,2661.0
amazon,hgb_attributes,0.5,0.1,exposure,5,0.10274781202800623,0.7956989247311828,165.0,1.0,2389.4,2654.4
amazon,hgb_attributes,0.5,0.1,exposure,6,0.0935998209752753,0.7691489361702127,159.6,1.0,2369.4,2632.4
amazon,hgb_attributes,0.5,0.1,exposure,7,0.12640590440581714,0.8106951871657755,173.8,1.0,2355.2,2616.4
amazon,hgb_attributes,0.5,0.1,exposure,8,0.11006393382317078,0.7816216216216216,162.6,1.0,2374.2,2637.6
amazon,hgb_attributes,0.5,0.1,exposure,9,0.09593024757162368,0.8021505376344086,165.4,1.0,2384.4,2648.8
amazon,hgb_attributes,0.5,0.1,random,0,0.10209244013838585,0.7744,160.072,1.0,2395.4,2661.0
amazon,hgb_attributes,0.5,0.1,random,1,0.1003671401789682,0.7831256830601093,159.5,1.0,2388.4,2653.2
amazon,hgb_attributes,0.5,0.1,random,2,0.10631172546009031,0.7640655737704918,156.56799999999998,1.0,2364.8,2627.0
amazon,hgb_attributes,0.5,0.1,random,3,0.07140238171286337,0.8136989247311828,163.904,1.0,2383.6,2648.0
amazon,hgb_attributes,0.5,0.1,random,4,0.07268113972311374,0.7541304347826088,149.768,1.0,2395.4,2661.0
amazon,hgb_attributes,0.5,0.1,random,5,0.07334603322361971,0.7679139784946237,154.216,1.0,2389.4,2654.4
amazon,hgb_attributes,0.5,0.1,random,6,0.07951941923426156,0.7581276595744679,154.924,1.0,2369.4,2632.4
amazon,hgb_attributes,0.5,0.1,random,7,0.10335999605508861,0.7980106951871657,166.49200000000002,1.0,2355.2,2616.4
amazon,hgb_attributes,0.5,0.1,random,8,0.09947652565608926,0.7788972972972974,160.176,1.0,2374.2,2637.6
amazon,hgb_attributes,0.5,0.1,random,9,0.07612070481317737,0.7935268817204301,160.18800000000002,1.0,2384.4,2648.8
amazon,hgb_attributes,0.5,0.2,exposure,0,0.1187425930858195,0.7924324324324326,166.8,1.0,2129.2,2661.0
amazon,hgb_attributes,0.5,0.2,exposure,1,0.12576518591724314,0.8,167.6,1.0,2123.0,2653.2
amazon,hgb_attributes,0.5,0.2,exposure,2,0.12664260188800064,0.7759562841530054,162.6,1.0,2102.0,2627.0
amazon,hgb_attributes,0.5,0.2,exposure,3,0.12377546983377288,0.850537634408602,181.2,1.0,2118.8,2648.0
amazon,hgb_attributes,0.5,0.2,exposure,4,0.09353165217090147,0.7771739130434783,157.8,1.0,2129.2,2661.0
amazon,hgb_attributes,0.5,0.2,exposure,5,0.11641453440215839,0.810752688172043,170.8,1.0,2123.8,2654.4
amazon,hgb_attributes,0.5,0.2,exposure,6,0.11147353750459776,0.7755319148936171,164.2,1.0,2106.2,2632.4
amazon,hgb_attributes,0.5,0.2,exposure,7,0.14140362072875784,0.8192513368983956,178.8,1.0,2093.4,2616.4
amazon,hgb_attributes,0.5,0.2,exposure,8,0.1219279988410276,0.7837837837837839,165.2,1.0,2110.2,2637.6
amazon,hgb_attributes,0.5,0.2,exposure,9,0.11205552222543777,0.8064516129032258,169.2,1.0,2119.6,2648.8
amazon,hgb_attributes,0.5,0.2,random,0,0.10250195583879744,0.7735783783783784,160.028,1.0,2129.2,2661.0
amazon,hgb_attributes,0.5,0.2,random,1,0.09963343845647904,0.7818579234972678,159.18800000000002,1.0,2123.0,2653.2
amazon,hgb_attributes,0.5,0.2,random,2,0.10600254686235766,0.762775956284153,156.272,1.0,2102.0,2627.0
amazon,hgb_attributes,0.5,0.2,random,3,0.0704101979352807,0.8113333333333334,163.184,1.0,2118.8,2648.0
amazon,hgb_attributes,0.5,0.2,random,4,0.07285393994587684,0.7535434782608695,149.68400000000003,1.0,2129.2,2661.0
amazon,hgb_attributes,0.5,0.2,random,5,0.07272443266071671,0.7673548387096775,154.012,1.0,2123.8,2654.4
amazon,hgb_attributes,0.5,0.2,random,6,0.07909198539631374,0.7582978723404254,154.904,1.0,2106.2,2632.4
amazon,hgb_attributes,0.5,0.2,random,7,0.10391978688213051,0.7966631016042781,166.376,1.0,2093.4,2616.4
amazon,hgb_attributes,0.5,0.2,random,8,0.09976038094117474,0.7792432432432432,160.296,1.0,2110.2,2637.6
amazon,hgb_attributes,0.5,0.2,random,9,0.07497167254176676,0.7911182795698924,159.53199999999998,1.0,2119.6,2648.8
amazon,hgb_attributes,0.5,0.4,exposure,0,0.14733060705125317,0.8140540540540542,176.8,1.0,1597.0,2661.0
amazon,hgb_attributes,0.5,0.4,exposure,1,0.15073240003427885,0.8087431693989071,174.4,1.0,1592.2,2653.2
amazon,hgb_attributes,0.5,0.4,exposure,2,0.1321576360964273,0.7803278688524589,164.6,1.0,1576.8,2627.0
amazon,hgb_attributes,0.5,0.4,exposure,3,0.13275763875026841,0.8516129032258064,183.4,1.0,1589.2,2648.0
amazon,hgb_attributes,0.5,0.4,exposure,4,0.09508862951371208,0.7793478260869565,158.6,1.0,1597.2,2661.0
amazon,hgb_attributes,0.5,0.4,exposure,5,0.12291017253538446,0.8225806451612904,174.6,1.0,1593.0,2654.4
amazon,hgb_attributes,0.5,0.4,exposure,6,0.1335878079660175,0.7840425531914894,170.2,1.0,1579.8,2632.4
amazon,hgb_attributes,0.5,0.4,exposure,7,0.15161652771416556,0.8245989304812834,182.6,1.0,1570.2,2616.4
amazon,hgb_attributes,0.5,0.4,exposure,8,0.131935622817363,0.7859459459459461,167.6,1.0,1582.8,2637.6
amazon,hgb_attributes,0.5,0.4,exposure,9,0.11310940651284607,0.8096774193548388,170.0,1.0,1589.8,2648.8
amazon,hgb_attributes,0.5,0.4,random,0,0.09973925099673711,0.7709837837837838,159.036,1.0,1597.0,2661.0
amazon,hgb_attributes,0.5,0.4,random,1,0.09976453089535713,0.7808087431693989,159.068,1.0,1592.2,2653.2
amazon,hgb_attributes,0.5,0.4,random,2,0.10400758168111061,0.7620983606557378,155.808,1.0,1576.8,2627.0
amazon,hgb_attributes,0.5,0.4,random,3,0.07375557254682703,0.8125591397849462,163.99200000000002,1.0,1589.2,2648.0
amazon,hgb_attributes,0.5,0.4,random,4,0.07299802744792966,0.7526739130434782,149.56400000000002,1.0,1597.2,2661.0
amazon,hgb_attributes,0.5,0.4,random,5,0.07217901534914202,0.7647311827956991,153.436,1.0,1593.0,2654.4
amazon,hgb_attributes,0.5,0.4,random,6,0.07444258600084738,0.7577234042553191,154.028,1.0,1579.8,2632.4
amazon,hgb_attributes,0.5,0.4,random,7,0.09909288829416138,0.791187165775401,164.45999999999998,1.0,1570.2,2616.4
amazon,hgb_attributes,0.5,0.4,random,8,0.09952814822959136,0.7783783783783784,160.084,1.0,1582.8,2637.6
amazon,hgb_attributes,0.5,0.4,random,9,0.07370657872957512,0.7851182795698924,158.22,1.0,1589.8,2648.8
amazon,hgb_attributes,0.5,0.6,exposure,0,0.1642133945720469,0.8162162162162163,181.0,1.0,1064.8,2661.0
amazon,hgb_attributes,0.5,0.6,exposure,1,0.1538318029648539,0.8098360655737704,175.4,1.0,1061.6,2653.2
amazon,hgb_attributes,0.5,0.6,exposure,2,0.13797110231524565,0.7825136612021858,166.4,1.0,1051.0,2627.0
amazon,hgb_attributes,0.5,0.6,exposure,3,0.1435714873049079,0.8548387096774194,186.8,1.0,1059.6,2648.0
amazon,hgb_attributes,0.5,0.6,exposure,4,0.10074686839775741,0.7815217391304348,160.0,1.0,1064.6,2661.0
amazon,hgb_attributes,0.5,0.6,exposure,5,0.14122597417664523,0.8268817204301075,179.4,1.0,1062.0,2654.4
amazon,hgb_attributes,0.5,0.6,exposure,6,0.15613260402282284,0.7957446808510638,177.8,1.0,1053.4,2632.4
amazon,hgb_attributes,0.5,0.6,exposure,7,0.18157125872590915,0.8545454545454545,196.0,1.0,1046.8,2616.4
amazon,hgb_attributes,0.5,0.6,exposure,8,0.14586343181087638,0.7924324324324326,172.0,1.0,1055.2,2637.6
amazon,hgb_attributes,0.5,0.6,exposure,9,0.12115007110158396,0.8096774193548388,171.6,1.0,1060.0,2648.8
amazon,hgb_attributes,0.5,0.6,random,0,0.09311588263881469,0.765037837837838,156.808,1.0,1064.8,2661.0
amazon,hgb_attributes,0.5,0.6,random,1,0.09715733068068924,0.7774426229508197,158.076,1.0,1061.6,2653.2
amazon,hgb_attributes,0.5,0.6,random,2,0.10308470150646583,0.7617049180327868,155.644,1.0,1051.0,2627.0
amazon,hgb_attributes,0.5,0.6,random,3,0.07203780622711237,0.8047526881720429,162.204,1.0,1059.6,2648.0
amazon,hgb_attributes,0.5,0.6,random,4,0.07205338746421806,0.7478695652173913,148.53199999999998,1.0,1064.6,2661.0
amazon,hgb_attributes,0.5,0.6,random,5,0.07306480529313979,0.7606021505376345,152.88,1.0,1062.0,2654.4
amazon,hgb_attributes,0.5,0.6,random,6,0.07379172783042479,0.7568936170212766,153.848,1.0,1053.4,2632.4
amazon,hgb_attributes,0.5,0.6,random,7,0.09502559689662114,0.7859251336898396,162.816,1.0,1046.8,2616.4
amazon,hgb_attributes,0.5,0.6,random,8,0.09467915700507354,0.7729081081081082,158.208,1.0,1055.2,2637.6
amazon,hgb_attributes,0.5,0.6,random,9,0.07162561156462151,0.760774193548387,153.268,0.9800000000000001,1060.0,2648.8
amazon,hgb_attributes,0.5,0.8,exposure,0,0.16283395908996165,0.8054054054054054,180.6,1.0,532.6,2661.0
amazon,hgb_attributes,0.5,0.8,exposure,1,0.13575562292317614,0.8,170.6,1.0,530.8,2653.2
amazon,hgb_attributes,0.5,0.8,exposure,2,0.14063308089544402,0.785792349726776,167.8,1.0,525.8,2627.0
amazon,hgb_attributes,0.5,0.8,exposure,3,0.13390205845048325,0.853763440860215,184.4,1.0,530.0,2648.0
amazon,hgb_attributes,0.5,0.8,exposure,4,0.12216720863106648,0.7760869565217392,164.0,1.0,532.6,2661.0
amazon,hgb_attributes,0.5,0.8,exposure,5,0.14745396742627406,0.8258064516129032,181.00799999999998,1.0,531.2,2654.4
amazon,hgb_attributes,0.5,0.8,exposure,6,0.1096812357717172,0.7734042553191489,164.8,1.0,527.0,2632.4
amazon,hgb_attributes,0.5,0.8,exposure,7,0.15547428634359814,0.8267379679144385,184.8,1.0,523.6,2616.4
amazon,hgb_attributes,0.5,0.8,exposure,8,0.14418631312435556,0.798918918918919,173.8,1.0,527.8,2637.6
amazon,hgb_attributes,0.5,0.8,exposure,9,0.1128945290519497,0.8053763440860214,169.2,1.0,530.2,2648.8
amazon,hgb_attributes,0.5,0.8,random,0,0.08891910493316106,0.7518270270270271,153.816,1.0,532.6,2661.0
amazon,hgb_attributes,0.5,0.8,random,1,0.08992023528515165,0.7692677595628415,155.316,1.0,530.8,2653.2
amazon,hgb_attributes,0.5,0.8,random,2,0.09879365310445394,0.7521092896174864,153.376,1.0,525.8,2627.0
amazon,hgb_attributes,0.5,0.8,random,3,0.07236908533232705,0.7773118279569892,157.276,1.0,530.0,2648.0
amazon,hgb_attributes,0.5,0.8,random,4,0.06880699497516748,0.7296086956521739,144.644,0.9960000000000001,532.6,2661.0
amazon,hgb_attributes,0.5,0.8,random,5,0.0726680582522791,0.7421720430107526,149.58800000000002,0.9960000000000001,531.2,2654.4
amazon,hgb_attributes,0.5,0.8,random,6,0.066981861515454,0.7208085106382979,146.068,0.968,527.0,2632.4
amazon,hgb_attributes,0.5,0.8,random,7,0.08941416633877322,0.7646844919786095,158.196,1.0,523.6,2616.4
amazon,hgb_attributes,0.5,0.8,random,8,0.09117599543047095,0.7426594594594593,152.2,0.984,527.8,2637.6
amazon,hgb_attributes,0.5,0.8,random,9,0.06653277759994367,0.6860645161290322,138.416,0.9279999999999999,530.2,2648.8
amazon,hgb_attributes,0.5,0.9,exposure,0,0.22066003745400228,0.8054054054054054,202.6,1.0,266.6,2661.0
amazon,hgb_attributes,0.5,0.9,exposure,1,0.11629743749687012,0.7136612021857924,153.6,1.0,265.8,2653.2
amazon,hgb_attributes,0.5,0.9,exposure,2,0.11775988960025079,0.7683060109289618,159.4,1.0,263.2,2627.0
amazon,hgb_attributes,0.5,0.9,exposure,3,0.14285442704300905,0.8526881720430108,186.6,1.0,265.4,2648.0
amazon,hgb_attributes,0.5,0.9,exposure,4,0.21268438828842484,0.8119565217391305,194.2,1.0,266.6,2661.0
amazon,hgb_attributes,0.5,0.9,exposure,5,0.11306760934915346,0.803225806451613,169.0,1.0,265.8,2654.4
amazon,hgb_attributes,0.5,0.9,exposure,6,0.09085851238545453,0.7704680851063831,160.76,1.0,264.0,2632.4
amazon,hgb_attributes,0.5,0.9,exposure,7,0.15911285166436748,0.6802139037433156,160.096,0.8,262.0,2616.4
amazon,hgb_attributes,0.5,0.9,exposure,8,0.2299677431429445,0.838918918918919,213.4,1.0,264.2,2637.6
amazon,hgb_attributes,0.5,0.9,exposure,9,0.08893221644413021,0.6594408602150537,137.86399999999998,0.828,265.4,2648.8
amazon,hgb_attributes,0.5,0.9,random,0,0.08010438678373466,0.6493621621621622,133.852,0.8720000000000001,266.6,2661.0
amazon,hgb_attributes,0.5,0.9,random,1,0.0856908220089992,0.7236502732240437,146.36,0.9719999999999999,265.8,2653.2
amazon,hgb_attributes,0.5,0.9,random,2,0.09018484240461278,0.6891584699453552,140.85999999999999,0.9359999999999999,263.2,2627.0
amazon,hgb_attributes,0.5,0.9,random,3,0.07120862840603101,0.7016774193548387,143.164,0.916,265.4,2648.0
amazon,hgb_attributes,0.5,0.9,random,4,0.06817747597122262,0.651804347826087,130.756,0.924,266.6,2661.0
amazon,hgb_attributes,0.5,0.9,random,5,0.06966554824386635,0.6606881720430107,134.35999999999999,0.908,265.8,2654.4
amazon,hgb_attributes,0.5,0.9,random,6,0.06408057980604132,0.6038297872340425,123.796,0.828,264.0,2632.4
amazon,hgb_attributes,0.5,0.9,random,7,0.07438081495230059,0.6359358288770054,131.748,0.8720000000000001,262.0,2616.4
amazon,hgb_attributes,0.5,0.9,random,8,0.08043997160790199,0.645535135135135,132.808,0.876,264.2,2637.6
amazon,hgb_attributes,0.5,0.9,random,9,0.06062860132471337,0.5415913978494624,111.02799999999999,0.704,265.4,2648.8
amazon,hgb_attributes,0.5,0.97,exposure,0,0.0649541934552458,0.13440000000000002,44.792,0.148,80.4,2661.0
amazon,hgb_attributes,0.5,0.97,exposure,1,0.04029772021361962,0.0927431693989071,28.104000000000003,0.10400000000000001,80.2,2653.2
amazon,hgb_attributes,0.5,0.97,exposure,2,0.04214437245912419,0.10275409836065574,29.851999999999997,0.11600000000000002,79.4,2627.0
amazon,hgb_attributes,0.5,0.97,exposure,3,0.04244242430833171,0.1095483870967742,31.684000000000005,0.12000000000000002,79.6,2648.0
amazon,hgb_attributes,0.5,0.97,exposure,4,0.07256443400457849,0.15639130434782608,47.592,0.184,80.2,2661.0
amazon,hgb_attributes,0.5,0.97,exposure,5,0.0982760688524323,0.22815053763440857,71.47200000000001,0.248,80.2,2654.4
amazon,hgb_attributes,0.5,0.97,exposure,6,0.013530337250707939,0.03540425531914894,10.064000000000002,0.039999999999999994,79.4,2632.4
amazon,hgb_attributes,0.5,0.97,exposure,7,0.049737640329786045,0.13454545454545455,38.132,0.148,79.2,2616.4
amazon,hgb_attributes,0.5,0.97,exposure,8,0.16604779794199426,0.35321081081081085,116.896,0.388,79.4,2637.6
amazon,hgb_attributes,0.5,0.97,exposure,9,0.00573686012221304,0.014559139784946235,4.308,0.016,80.0,2648.8
amazon,hgb_attributes,0.5,0.97,random,0,0.0111078766307374,0.028562162162162164,8.116,0.032,80.4,2661.0
amazon,hgb_attributes,0.5,0.97,random,1,0.009681329274550251,0.0213551912568306,6.628,0.024,80.2,2653.2
amazon,hgb_attributes,0.5,0.97,random,2,0.010662266935716817,0.024852459016393443,7.464,0.027999999999999997,79.4,2627.0
amazon,hgb_attributes,0.5,0.97,random,3,0.011088837881654547,0.029161290322580646,8.324000000000002,0.032,79.6,2648.0
amazon,hgb_attributes,0.5,0.97,random,4,0.011390981930907651,0.02406521739130435,7.4959999999999996,0.027999999999999997,80.2,2661.0
amazon,hgb_attributes,0.5,0.97,random,5,0.01720354027073575,0.043591397849462366,12.692,0.048,80.2,2654.4
amazon,hgb_attributes,0.5,0.97,random,6,0.0057280631120152515,0.014234042553191491,4.184,0.016,79.4,2632.4
amazon,hgb_attributes,0.5,0.97,random,7,0.008034620924710287,0.02211764705882353,6.228,0.024,79.2,2616.4
amazon,hgb_attributes,0.5,0.97,random,8,0.016276964844202095,0.039697297297297304,11.867999999999999,0.044,79.4,2637.6
amazon,hgb_attributes,0.5,0.97,random,9,0.013584578173119474,0.035849462365591396,10.14,0.04,80.0,2648.8
amazon,hgb_attributes,1.0,0.0,exposure,0,0.11250374184920606,0.7870270270270271,164.4,1.0,5276.0,5276.0
amazon,hgb_attributes,1.0,0.0,exposure,1,0.09931795328407787,0.7814207650273224,159.0,1.0,5283.0,5283.0
amazon,hgb_attributes,1.0,0.0,exposure,2,0.11059351613636197,0.7704918032786885,158.6,1.0,5282.0,5282.0
amazon,hgb_attributes,1.0,0.0,exposure,3,0.08240237786341667,0.8301075268817204,168.6,1.0,5272.0,5272.0
amazon,hgb_attributes,1.0,0.0,exposure,4,0.07083341807211997,0.7586956521739131,150.4,1.0,5281.0,5281.0
amazon,hgb_attributes,1.0,0.0,exposure,5,0.07379825424853251,0.7655913978494624,153.8,1.0,5275.0,5275.0
amazon,hgb_attributes,1.0,0.0,exposure,6,0.07938719147939602,0.7585106382978724,155.0,1.0,5268.0,5268.0
amazon,hgb_attributes,1.0,0.0,exposure,7,0.1054060491019844,0.802139037433155,167.8,1.0,5270.0,5270.0
amazon,hgb_attributes,1.0,0.0,exposure,8,0.10058896661076064,0.7794594594594594,160.4,1.0,5276.0,5276.0
amazon,hgb_attributes,1.0,0.0,exposure,9,0.08258235800936684,0.7978494623655914,162.0,1.0,5272.0,5272.0
amazon,hgb_attributes,1.0,0.0,random,0,0.11250374184920606,0.7870270270270271,164.4,1.0,5276.0,5276.0
amazon,hgb_attributes,1.0,0.0,random,1,0.09931795328407787,0.7814207650273224,159.0,1.0,5283.0,5283.0
amazon,hgb_attributes,1.0,0.0,random,2,0.11059351613636197,0.7704918032786885,158.6,1.0,5282.0,5282.0
amazon,hgb_attributes,1.0,0.0,random,3,0.08240237786341667,0.8301075268817204,168.6,1.0,5272.0,5272.0
amazon,hgb_attributes,1.0,0.0,random,4,0.07083341807211997,0.7586956521739131,150.4,1.0,5281.0,5281.0
amazon,hgb_attributes,1.0,0.0,random,5,0.07379825424853251,0.7655913978494624,153.8,1.0,5275.0,5275.0
amazon,hgb_attributes,1.0,0.0,random,6,0.07938719147939602,0.7585106382978724,155.0,1.0,5268.0,5268.0
amazon,hgb_attributes,1.0,0.0,random,7,0.1054060491019844,0.802139037433155,167.8,1.0,5270.0,5270.0
amazon,hgb_attributes,1.0,0.0,random,8,0.10058896661076064,0.7794594594594594,160.4,1.0,5276.0,5276.0
amazon,hgb_attributes,1.0,0.0,random,9,0.08258235800936684,0.7978494623655914,162.0,1.0,5272.0,5272.0
amazon,hgb_attributes,1.0,0.05,exposure,0,0.11906829475707796,0.7902702702702704,166.4,1.0,5013.0,5276.0
amazon,hgb_attributes,1.0,0.05,exposure,1,0.1040403137185224,0.7890710382513662,161.4,1.0,5019.0,5283.0
amazon,hgb_attributes,1.0,0.05,exposure,2,0.1162505821311264,0.7715846994535519,159.8,1.0,5018.0,5282.0
amazon,hgb_attributes,1.0,0.05,exposure,3,0.08754932957180148,0.835483870967742,170.6,1.0,5009.0,5272.0
amazon,hgb_attributes,1.0,0.05,exposure,4,0.077901198145959,0.766304347826087,153.0,1.0,5017.0,5281.0
amazon,hgb_attributes,1.0,0.05,exposure,5,0.08326824065611074,0.7752688172043011,157.4,1.0,5012.0,5275.0
amazon,hgb_attributes,1.0,0.05,exposure,6,0.08150157984054705,0.7617021276595743,156.0,1.0,5005.0,5268.0
amazon,hgb_attributes,1.0,0.05,exposure,7,0.10934179920048004,0.8032085561497325,168.8,1.0,5007.0,5270.0
amazon,hgb_attributes,1.0,0.05,exposure,8,0.10617927301224524,0.7805405405405406,161.6,1.0,5013.0,5276.0
amazon,hgb_attributes,1.0,0.05,exposure,9,0.08759270235278702,0.8021505376344086,163.8,1.0,5009.0,5272.0
amazon,hgb_attributes,1.0,0.05,random,0,0.11262301331250488,0.7866810810810811,164.344,1.0,5013.0,5276.0
amazon,hgb_attributes,1.0,0.05,random,1,0.09824703712112921,0.7810054644808744,158.728,1.0,5019.0,5283.0
amazon,hgb_attributes,1.0,0.05,random,2,0.11089609952609536,0.7696830601092897,158.496,1.0,5018.0,5282.0
amazon,hgb_attributes,1.0,0.05,random,3,0.0806466085185796,0.8288817204301075,168.036,1.0,5009.0,5272.0
amazon,hgb_attributes,1.0,0.05,random,4,0.07209684334422668,0.7587608695652174,150.62,1.0,5017.0,5281.0
amazon,hgb_attributes,1.0,0.05,random,5,0.07362940132457992,0.7659569892473118,153.84,1.0,5012.0,5275.0
amazon,hgb_attributes,1.0,0.05,random,6,0.07791282955238896,0.7587446808510638,154.78400000000002,1.0,5005.0,5268.0
amazon,hgb_attributes,1.0,0.05,random,7,0.10406398570405351,0.799614973262032,167.02,1.0,5007.0,5270.0
amazon,hgb_attributes,1.0,0.05,random,8,0.10121563671623021,0.7792216216216217,160.464,1.0,5013.0,5276.0
amazon,hgb_attributes,1.0,0.05,random,9,0.08329756227233863,0.7985806451612902,162.28400000000002,1.0,5009.0,5272.0
amazon,hgb_attributes,1.0,0.1,exposure,0,0.12292702238221379,0.8,169.0,1.0,4749.0,5276.0
amazon,hgb_attributes,1.0,0.1,exposure,1,0.1185539654535398,0.7989071038251366,166.0,1.0,4755.0,5283.0
amazon,hgb_attributes,1.0,0.1,exposure,2,0.12838612636750807,0.7781420765027323,163.4,1.0,4754.0,5282.0
amazon,hgb_attributes,1.0,0.1,exposure,3,0.11188206852309465,0.843010752688172,176.8,1.0,4745.0,5272.0
amazon,hgb_attributes,1.0,0.1,exposure,4,0.09857252563232209,0.7793478260869565,159.2,1.0,4753.0,5281.0
amazon,hgb_attributes,1.0,0.1,exposure,5,0.10369087673210964,0.7978494623655913,165.6,1.0,4748.0,5275.0
amazon,hgb_attributes,1.0,0.1,exposure,6,0.09682004252862536,0.7691489361702127,160.2,1.0,4742.0,5268.0
amazon,hgb_attributes,1.0,0.1,exposure,7,0.13208258876415202,0.8106951871657755,174.8,1.0,4743.0,5270.0
amazon,hgb_attributes,1.0,0.1,exposure,8,0.11248805864207415,0.7816216216216216,163.0,1.0,4749.0,5276.0
amazon,hgb_attributes,1.0,0.1,exposure,9,0.10638112955455341,0.8053763440860214,167.8,1.0,4745.0,5272.0
amazon,hgb_attributes,1.0,0.1,random,0,0.1120725726626921,0.7857945945945947,164.076,1.0,4749.0,5276.0
amazon,hgb_attributes,1.0,0.1,random,1,0.09779131392625047,0.7811366120218579,158.68400000000003,1.0,4755.0,5283.0
amazon,hgb_attributes,1.0,0.1,random,2,0.11076303489731143,0.7690491803278688,158.348,1.0,4754.0,5282.0
amazon,hgb_attributes,1.0,0.1,random,3,0.0806524085367438,0.828752688172043,168.01600000000002,1.0,4745.0,5272.0
amazon,hgb_attributes,1.0,0.1,random,4,0.07271399841733704,0.7586956521739131,150.71200000000002,1.0,4753.0,5281.0
amazon,hgb_attributes,1.0,0.1,random,5,0.07295685345613603,0.7660430107526882,153.748,1.0,4748.0,5275.0
amazon,hgb_attributes,1.0,0.1,random,6,0.07715406019737685,0.7586595744680851,154.64000000000001,1.0,4742.0,5268.0
amazon,hgb_attributes,1.0,0.1,random,7,0.10406483880914574,0.7988663101604276,166.868,1.0,4743.0,5270.0
amazon,hgb_attributes,1.0,0.1,random,8,0.10052098760343672,0.7790054054054053,160.3,1.0,4749.0,5276.0
amazon,hgb_attributes,1.0,0.1,random,9,0.0822352211537923,0.7983655913978495,162.06,1.0,4745.0,5272.0
amazon,hgb_attributes,1.0,0.2,exposure,0,0.12784583703232302,0.8064864864864866,171.4,1.0,4221.0,5276.0
amazon,hgb_attributes,1.0,0.2,exposure,1,0.12855807742879571,0.8010928961748635,168.4,1.0,4227.0,5283.0
amazon,hgb_attributes,1.0,0.2,exposure,2,0.13629181614622934,0.7825136612021858,165.8,1.0,4226.0,5282.0
amazon,hgb_attributes,1.0,0.2,exposure,3,0.12238213296639666,0.8473118279569892,179.8,1.0,4218.0,5272.0
amazon,hgb_attributes,1.0,0.2,exposure,4,0.10188157047908467,0.7815217391304348,160.2,1.0,4225.0,5281.0
amazon,hgb_attributes,1.0,0.2,exposure,5,0.12839604650865022,0.8225806451612903,175.6,1.0,4220.0,5275.0
amazon,hgb_attributes,1.0,0.2,exposure,6,0.12360302161474415,0.7840425531914894,168.2,1.0,4215.0,5268.0
