dataset,model,label_fraction,removed,method,fdp_mean,fdp_std,power_mean,power_std,discoveries_mean,discoveries_std,nonempty_mean,nonempty_std,n_calib_mean,n_calib_std,pool_size_mean,pool_size_std
weibo,hgb_attributes,0.5,0.0,exposure,0.012727272727272726,0.04024717022032483,0.0010389610389610392,0.0032854832832918232,0.22000000000000003,0.6957010852370435,0.02,0.06324555320336758,2721.56,26.61508344278972,2721.56,26.61508344278972
weibo,hgb_attributes,0.5,0.0,random,0.012727272727272726,0.04024717022032483,0.0010389610389610392,0.0032854832832918232,0.22000000000000003,0.6957010852370435,0.02,0.06324555320336758,2721.56,26.61508344278972,2721.56,26.61508344278972
weibo,hgb_attributes,0.5,0.05,exposure,0.4241137290449871,0.18685464879481187,0.06946528471528471,0.05712094058488296,16.077199999999998,11.943525189639598,0.6408,0.31475027137928463,2586.02,25.243076058374733,2721.56,26.61508344278972
weibo,hgb_attributes,0.5,0.05,random,0.012727272727272726,0.04024717022032483,0.0010389610389610392,0.0032854832832918232,0.22000000000000003,0.6957010852370435,0.02,0.06324555320336758,2586.02,25.243076058374733,2721.56,26.61508344278972
weibo,hgb_attributes,0.5,0.1,exposure,0.6568939573446809,0.03004576479494562,0.3322124542124542,0.08680180226820133,77.5316,21.14581406015542,1.0,0.0,2449.8599999999997,23.956265707882597,2721.56,26.61508344278972
weibo,hgb_attributes,0.5,0.1,random,0.012727272727272726,0.04024717022032483,0.0010389610389610392,0.0032854832832918232,0.22000000000000003,0.6957010852370435,0.02,0.06324555320336758,2449.8599999999997,23.956265707882597,2721.56,26.61508344278972
weibo,hgb_attributes,0.5,0.2,exposure,0.6550132419041901,0.02935671474323874,0.33823714785214787,0.08850739838294593,78.6836,21.735802677712286,1.0,0.0,2177.56,21.319328736566245,2721.56,26.61508344278972
weibo,hgb_attributes,0.5,0.2,random,0.013159595959595958,0.040105745337808044,0.0010851148851148853,0.0032706962342231383,0.22800000000000004,0.6930922657834878,0.020800000000000003,0.06298641828909537,2177.56,21.319328736566245,2721.56,26.61508344278972
weibo,hgb_attributes,0.5,0.4,exposure,0.6519717791299945,0.03424751275541922,0.3306093056943057,0.09076839413044928,78.0476,22.521986843477592,0.99,0.03162277660168382,1633.28,16.010885186161456,2721.56,26.61508344278972
weibo,hgb_attributes,0.5,0.4,random,0.0017782439782439783,0.002476965824027787,0.00019027639027639027,0.00025181246505161676,0.0412,0.05393164397848653,0.0028,0.0037947331922020553,1633.28,16.010885186161456,2721.56,26.61508344278972
weibo,hgb_attributes,0.5,0.6,exposure,0.6334113915937374,0.05412970447871432,0.31896424741924745,0.0917106829308743,75.6348,22.45323333706949,0.9591999999999998,0.06782461041375602,1088.94,10.720302649127524,2721.56,26.61508344278972
weibo,hgb_attributes,0.5,0.6,random,0.0028136087914119945,0.00519409159064529,0.0004296303696303697,0.0009048464270103133,0.09559999999999999,0.17387044985659098,0.0044,0.008733078876700169,1088.94,10.720302649127524,2721.56,26.61508344278972
weibo,hgb_attributes,0.5,0.8,exposure,0.5126414014051498,0.11476264747080325,0.28124756410256413,0.0979082895872251,68.2176,23.19506408795726,0.7648,0.17032048222884608,544.6600000000001,5.413604262514166,2721.56,26.61508344278972
weibo,hgb_attributes,0.5,0.8,random,0.002692086108388651,0.0030903427178411505,0.0006618381618381618,0.0007903981631205805,0.15839999999999999,0.1834019265620366,0.004,0.004618802153517006,544.6600000000001,5.413604262514166,2721.56,26.61508344278972
weibo,hgb_attributes,0.5,0.9,exposure,0.32366307955413925,0.11667421726117247,0.20887180985680986,0.08881077869007951,52.528,20.689747111928547,0.4748,0.17902501377057775,272.56,2.7060426209996713,2721.56,26.61508344278972
weibo,hgb_attributes,0.5,0.9,random,0.0005779679144385027,0.001218497145063926,0.00024307692307692311,0.0005125024654773045,0.0692,0.1459138254054236,0.0008,0.0016865480854231355,272.56,2.7060426209996713,2721.56,26.61508344278972
weibo,hgb_attributes,0.5,0.97,exposure,0.03228172140453439,0.020463851605502566,0.033573624708624704,0.024035893820688586,11.1244,7.213110889977438,0.04240000000000001,0.027725639958549403,82.22,0.7568942389058697,2721.56,26.61508344278972
weibo,hgb_attributes,0.5,0.97,random,0.000310204081632653,0.000980951437439987,0.00027499999999999996,0.0008696263565463043,0.098,0.3099032106965012,0.0004,0.0012649110640673518,82.22,0.7568942389058697,2721.56,26.61508344278972
weibo,hgb_attributes,1.0,0.0,exposure,0.015,0.047434164902525694,0.00024999999999999995,0.0007905694150420948,0.08,0.2529822128134704,0.02,0.0632455532033676,5438.1,4.458450154232745,5438.1,4.458450154232745
weibo,hgb_attributes,1.0,0.0,random,0.015,0.047434164902525694,0.00024999999999999995,0.0007905694150420948,0.08,0.2529822128134704,0.02,0.0632455532033676,5438.1,4.458450154232745,5438.1,4.458450154232745
weibo,hgb_attributes,1.0,0.05,exposure,0.45798216650431406,0.1803659535930812,0.07511315018315018,0.06260712010207896,15.799600000000002,12.74966679477459,0.74,0.340587727318528,5166.5,3.9791121287711504,5438.1,4.458450154232745
weibo,hgb_attributes,1.0,0.05,random,0.01858181818181818,0.046696000225910736,0.0004266233766233766,0.0008591195123281508,0.1204,0.2571256502179431,0.0252,0.06214105817501913,5166.5,3.9791121287711504,5438.1,4.458450154232745
weibo,hgb_attributes,1.0,0.1,exposure,0.6680981346799497,0.01744651067454861,0.35190281218781216,0.09015604715514865,83.5984,21.218860809299926,1.0,0.0,4894.5,3.9791121287711504,5438.1,4.458450154232745
weibo,hgb_attributes,1.0,0.1,random,0.018974545454545456,0.046439342587346166,0.00036837329337329334,0.0007730032757311297,0.10800000000000001,0.2455071847783233,0.026000000000000002,0.06157199940810037,4894.5,3.9791121287711504,5438.1,4.458450154232745
weibo,hgb_attributes,1.0,0.2,exposure,0.6739999600663192,0.015432072484632195,0.37612101232101236,0.0946973909066595,90.9648,22.40429996823526,1.0,0.0,4350.9,3.510302297840134,5438.1,4.458450154232745
weibo,hgb_attributes,1.0,0.2,random,0.006216969696969697,0.012040645987671447,7.246586746586747e-05,0.0001947121076759021,0.041600000000000005,0.08670153144873254,0.0068000000000000005,0.013206059215375342,4350.9,3.510302297840134,5438.1,4.458450154232745
weibo,hgb_attributes,1.0,0.4,exposure,0.6712532301869542,0.017752072763657055,0.3701814185814186,0.09774426522867997,89.4764,24.383252718937147,1.0,0.0,3263.1,2.726414006223799,5438.1,4.458450154232745
weibo,hgb_attributes,1.0,0.4,random,0.005077922077922078,0.009147226325320763,0.00016497835497835498,0.0002869870302424653,0.048799999999999996,0.09054501642829384,0.0068000000000000005,0.011631375193367675,3263.1,2.726414006223799,5438.1,4.458450154232745
weibo,hgb_attributes,1.0,0.6,exposure,0.6696412524354235,0.02004333957467885,0.36713757076257075,0.09776602791125037,88.662,24.15391809026252,1.0,0.0,2175.6,1.5776212754932828,5438.1,4.458450154232745
weibo,hgb_attributes,1.0,0.6,random,0.002812121212121213,0.007999755123280067,0.00022337662337662334,0.0006534588658409583,0.0476,0.13833871475476417,0.004399999999999999,0.012571572870744712,2175.6,1.5776212754932828,5438.1,4.458450154232745
weibo,hgb_attributes,1.0,0.8,exposure,0.6612540601675441,0.023019778220302937,0.3572008641358641,0.09363680317163205,86.45439999999999,22.906943514042975,0.99,0.009092121131323896,1087.8,0.7888106377466414,5438.1,4.458450154232745
weibo,hgb_attributes,1.0,0.8,random,0.000989864780528396,0.0012795840685339887,0.00017205128205128207,0.00022505898123860872,0.0356,0.04632062175748508,0.0016,0.0020655911179772893,1087.8,0.7888106377466414,5438.1,4.458450154232745
weibo,hgb_attributes,1.0,0.9,exposure,0.5700489209087951,0.11095994085689191,0.32452795204795204,0.10593305332149726,79.708,25.146862848298017,0.8464,0.1664072647986793,544.2,0.4216370213557717,5438.1,4.458450154232745
weibo,hgb_attributes,1.0,0.9,random,0.0018175852677008004,0.0021109639063519726,0.0004913170163170163,0.0005709312018666389,0.11199999999999999,0.12811106292761934,0.0028,0.0032930904093942583,544.2,0.4216370213557717,5438.1,4.458450154232745
weibo,hgb_attributes,1.0,0.97,exposure,0.20213197590883164,0.060899953531782375,0.16052246753246752,0.05396703338001272,43.5652,13.416794126102637,0.2864,0.08828640262740854,163.7,0.4830458915396518,5438.1,4.458450154232745
weibo,hgb_attributes,1.0,0.97,random,0.0008149073358345429,0.001312934500024785,0.0005827922077922078,0.000943621427579399,0.1432,0.23070751083472674,0.0012000000000000001,0.0019321835661585919,163.7,0.4830458915396518,5438.1,4.458450154232745
weibo,hgb_graph_features,0.25,0.0,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.1399999999999,18.827887118137614,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.25,0.0,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.1399999999999,18.827887118137614,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.25,0.05,exposure,0.34139651197531273,0.18939822340751106,0.10938966033966033,0.07938757633188868,22.9616,17.65510959845147,0.5568,0.30438455209743404,1287.8600000000001,17.878863995729123,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.25,0.05,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287.8600000000001,17.878863995729123,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.25,0.1,exposure,0.6649919627848249,0.022021400423785333,0.6470611888111888,0.12036870068051776,154.0408,34.26472533022198,1.0,0.0,1220.06,16.85204900169574,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.25,0.1,random,0.0006368421052631579,0.002013871562528284,3.58974358974359e-05,0.00011351765959578799,0.013999999999999999,0.044271887242357304,0.0008,0.002529822128134704,1220.06,16.85204900169574,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.25,0.2,exposure,0.6661674293629465,0.02537809461148851,0.6152303596403597,0.13294678782435088,147.64079999999998,39.092284015021576,1.0,0.0,1084.46,15.021480915305519,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.25,0.2,random,0.0033236591478696745,0.0063772041188877695,0.00038358974358974364,0.0007872042647621933,0.098,0.1889126782405035,0.0048000000000000004,0.009199033765685516,1084.46,15.021480915305519,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.25,0.4,exposure,0.6574423852097742,0.034733000821686864,0.6030300532800533,0.13934196521447073,144.8252,39.74682084505488,0.9880000000000001,0.0255777681243345,813.52,11.281922609988857,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.25,0.4,random,0.0026516374511157117,0.005770152629413764,0.0005526923076923077,0.001387604198745053,0.11000000000000001,0.25700670116641794,0.004399999999999999,0.010057611821677926,813.52,11.281922609988857,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.25,0.6,exposure,0.6227180693189919,0.06594350611597584,0.571823653013653,0.14291253200217444,138.4776,40.582627534451234,0.9328,0.07921391572472884,542.46,7.52421276797631,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.25,0.6,random,0.001018327811832851,0.0017548918190050042,0.00029371794871794874,0.0005106601396389636,0.0644,0.1096491374035078,0.0016,0.0027968235951204043,542.46,7.52421276797631,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.25,0.8,exposure,0.4975189988444607,0.09564035997216482,0.47778914585414584,0.14028223602617443,117.79159999999999,38.86103435233464,0.7392,0.1239469420536241,271.52,3.784412474582772,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.25,0.8,random,0.001342200004148603,0.0014225591896972832,0.00062993672993673,0.0006738628332189585,0.1516,0.16290092421809985,0.002,0.0021081851067789197,271.52,3.784412474582772,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.25,0.9,exposure,0.30872944507500694,0.12674399248660306,0.33666290376290375,0.14027654663667824,86.7616,38.206817551031094,0.44719999999999993,0.17725612354255446,135.98,1.9378109069543157,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.25,0.9,random,0.001111707030672262,0.0014388016771892075,0.0010621794871794872,0.001405926433542304,0.2772,0.36817411339986655,0.0016,0.0020655911179772893,135.98,1.9378109069543157,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.25,0.97,exposure,0.0013506212800078236,0.0017436872037304004,0.0015794205794205794,0.0020391665108484788,0.7859999999999999,1.015513881955557,0.0016,0.0020655911179772893,41.2,0.5656854249492368,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.25,0.97,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,0.5656854249492368,1355.1399999999999,18.827887118137614
weibo,hgb_graph_features,0.5,0.0,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2721.56,26.61508344278972,2721.56,26.61508344278972
weibo,hgb_graph_features,0.5,0.0,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2721.56,26.61508344278972,2721.56,26.61508344278972
weibo,hgb_graph_features,0.5,0.05,exposure,0.42948707497053384,0.19162151146399262,0.12765744089244088,0.1029214831629395,26.564,19.886611911870087,0.6864,0.32820156408321194,2586.02,25.243076058374733,2721.56,26.61508344278972
weibo,hgb_graph_features,0.5,0.05,random,0.0014944444444444445,0.0026442538057645697,0.00010317848817848816,0.00024352650179218084,0.021200000000000004,0.03855385843206877,0.0024000000000000002,0.00429987079909256,2586.02,25.243076058374733,2721.56,26.61508344278972
weibo,hgb_graph_features,0.5,0.1,exposure,0.6833770430696692,0.014963107850464182,0.7712209290709291,0.06343085440236863,192.6764,19.560445025612275,1.0,0.0,2449.8599999999997,23.956265707882597,2721.56,26.61508344278972
weibo,hgb_graph_features,0.5,0.1,random,0.002961111111111111,0.005217363776243952,0.0002586896436896437,0.0006443604119146736,0.046400000000000004,0.09276397768291071,0.005200000000000001,0.010163114133418402,2449.8599999999997,23.956265707882597,2721.56,26.61508344278972
weibo,hgb_graph_features,0.5,0.2,exposure,0.6832410183950521,0.017253208704334447,0.7710697102897103,0.07248601023332332,192.81279999999998,24.18675264960828,1.0,0.0,2177.56,21.319328736566245,2721.56,26.61508344278972
weibo,hgb_graph_features,0.5,0.2,random,0.006333333333333332,0.013805328885040831,0.0004044622044622045,0.0010952590159774194,0.0908,0.19336597425607227,0.009600000000000001,0.020326228266836804,2177.56,21.319328736566245,2721.56,26.61508344278972
weibo,hgb_graph_features,0.5,0.4,exposure,0.6829184574439316,0.01636000065514235,0.7648889094239094,0.07046046166602951,191.19400000000002,23.03638522955467,1.0,0.0,1633.28,16.010885186161456,2721.56,26.61508344278972
weibo,hgb_graph_features,0.5,0.4,random,0.0021994871794871794,0.004395698792230199,0.00022264402264402265,0.0005194103142817626,0.0448,0.09264124351497015,0.0036000000000000003,0.007647802879839993,1633.28,16.010885186161456,2721.56,26.61508344278972
weibo,hgb_graph_features,0.5,0.6,exposure,0.6821574761285454,0.016627531668283933,0.7543113303363304,0.0721386116685186,188.6332,23.307688692313054,1.0,0.0,1088.94,10.720302649127524,2721.56,26.61508344278972
weibo,hgb_graph_features,0.5,0.6,random,0.0008906687007373506,0.002102986771221025,7.738927738927739e-05,0.00016352054732146677,0.024,0.05542562584220407,0.0012000000000000001,0.002699794230842212,1088.94,10.720302649127524,2721.56,26.61508344278972
weibo,hgb_graph_features,0.5,0.8,exposure,0.6773404794109331,0.01884243559032718,0.7308856027306028,0.0717872138501626,183.0588,22.94877759416973,0.9955999999999999,0.005146735750831722,544.6600000000001,5.413604262514166,2721.56,26.61508344278972
weibo,hgb_graph_features,0.5,0.8,random,0.00181447438656741,0.00221162256980535,0.00048724941724941724,0.0005583909912992289,0.10839999999999998,0.1310938595053178,0.0028,0.0032930904093942583,544.6600000000001,5.413604262514166,2721.56,26.61508344278972
weibo,hgb_graph_features,0.5,0.9,exposure,0.6240075632822086,0.04224715888325128,0.6556044505494505,0.07191670872714241,165.28119999999998,22.96145462291098,0.9171999999999999,0.05229149070355518,272.56,2.7060426209996713,2721.56,26.61508344278972
weibo,hgb_graph_features,0.5,0.9,random,0.0005039708687359113,0.0010652623186314237,0.00028333333333333335,0.0005986094998689323,0.0608,0.1283024205192993,0.0008,0.0016865480854231357,272.56,2.7060426209996713,2721.56,26.61508344278972
weibo,hgb_graph_features,0.5,0.97,exposure,0.18781339814747114,0.06862872669639583,0.2348081252081252,0.08716911273359601,67.8928,24.710678055358084,0.2584,0.09437890536437567,82.22,0.7568942389058697,2721.56,26.61508344278972
weibo,hgb_graph_features,0.5,0.97,random,0.0005580946250402318,0.001764850165024773,0.0007333333333333333,0.0023190036174568114,0.1892,0.5983029333038574,0.0008,0.0025298221281347035,82.22,0.7568942389058697,2721.56,26.61508344278972
weibo,hgb_graph_features,1.0,0.0,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5438.1,4.458450154232745,5438.1,4.458450154232745
weibo,hgb_graph_features,1.0,0.0,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5438.1,4.458450154232745,5438.1,4.458450154232745
weibo,hgb_graph_features,1.0,0.05,exposure,0.49886608685138506,0.17477282634773722,0.1432225824175824,0.10595621239406902,29.3116,20.463736029050676,0.8,0.28284271247461906,5166.5,3.9791121287711504,5438.1,4.458450154232745
weibo,hgb_graph_features,1.0,0.05,random,0.0039,0.007549098548097574,8.717948717948717e-05,0.0002581705955287049,0.0224,0.04474917752192647,0.0056,0.011187294380481617,5166.5,3.9791121287711504,5438.1,4.458450154232745
weibo,hgb_graph_features,1.0,0.1,exposure,0.6908759391527939,0.012463410582504343,0.8113711305361304,0.05407902302317956,207.44,17.14296434887114,1.0,0.0,4894.5,3.9791121287711504,5438.1,4.458450154232745
weibo,hgb_graph_features,1.0,0.1,random,0.00756,0.009560474186287344,0.0001954045954045954,0.00035794824538662657,0.0464,0.05960462323604697,0.0112,0.014702985335562902,4894.5,3.9791121287711504,5438.1,4.458450154232745
weibo,hgb_graph_features,1.0,0.2,exposure,0.6962821390992605,0.015555792057548059,0.8381941391941392,0.048870491578144694,218.31239999999997,20.375707754306077,1.0,0.0,4350.9,3.510302297840134,5438.1,4.458450154232745
weibo,hgb_graph_features,1.0,0.2,random,0.002533333333333333,0.006023966764764758,0.00010895770895770894,0.00031019639088342984,0.0232,0.056499360861675035,0.004,0.01015436414115188,4350.9,3.510302297840134,5438.1,4.458450154232745
weibo,hgb_graph_features,1.0,0.4,exposure,0.6944398057283242,0.016088198219813606,0.8257537962037962,0.05560749989585922,214.00560000000002,22.208694849840533,1.0,0.0,3263.1,2.726414006223799,5438.1,4.458450154232745
weibo,hgb_graph_features,1.0,0.4,random,0.0018095238095238095,0.0022596898094139964,0.00012360972360972363,0.00016535610198252008,0.0216,0.024744022847279033,0.0032,0.003675746333890726,3263.1,2.726414006223799,5438.1,4.458450154232745
weibo,hgb_graph_features,1.0,0.6,exposure,0.6939743670990641,0.015793831120365885,0.8231090342990344,0.055345053860070756,213.11599999999999,21.885635918463862,1.0,0.0,2175.6,1.5776212754932828,5438.1,4.458450154232745
weibo,hgb_graph_features,1.0,0.6,random,0.0030444444444444442,0.005433271478352246,0.00016043956043956041,0.00032866867830338216,0.039999999999999994,0.06740919818541087,0.004399999999999999,0.007411702458499892,2175.6,1.5776212754932828,5438.1,4.458450154232745
weibo,hgb_graph_features,1.0,0.8,exposure,0.6930560415187612,0.015832542404343102,0.8129208075258075,0.05715497732915382,210.4208,22.237929304081646,1.0,0.0,1087.8,0.7888106377466414,5438.1,4.458450154232745
weibo,hgb_graph_features,1.0,0.8,random,0.0004842105263157895,0.0015312081301867943,0.00017,0.0005375872022286245,0.022800000000000004,0.07209993065183906,0.0012000000000000001,0.0037947331922020553,1087.8,0.7888106377466414,5438.1,4.458450154232745
weibo,hgb_graph_features,1.0,0.9,exposure,0.69044009471447,0.016488023475152887,0.7892386113886114,0.06307042720896315,203.8508,23.55072324815336,0.9996,0.0012649110640673123,544.2,0.4216370213557717,5438.1,4.458450154232745
weibo,hgb_graph_features,1.0,0.9,random,0.0023787764456185507,0.0024596481418101947,0.0005643839493839494,0.0005092604203524306,0.1312,0.13043244313521934,0.0036000000000000003,0.003502380143083653,544.2,0.4216370213557717,5438.1,4.458450154232745
weibo,hgb_graph_features,1.0,0.97,exposure,0.5574588856273917,0.06492549607946971,0.6214315684315684,0.08329162431795553,162.48600000000002,26.99036563911896,0.806,0.08152436581919677,163.7,0.4830458915396518,5438.1,4.458450154232745
weibo,hgb_graph_features,1.0,0.97,random,0.0002707692307692308,0.0008562474895225151,0.00021818181818181816,0.0006899514894912826,0.052000000000000005,0.16443843832875574,0.0004,0.0012649110640673518,163.7,0.4830458915396518,5438.1,4.458450154232745
