dataset,model,label_fraction,removed,method,seed,fdp,power,discoveries,nonempty,n_calib,pool_size
weibo_gadbench,hgb_attributes,0.5,0.0,exposure,6,0.10276807676649409,0.6435233160621762,138.6,1.0,2559.6,2559.6
weibo_gadbench,hgb_attributes,0.5,0.0,exposure,7,0.10287451324175212,0.6520408163265305,142.8,1.0,2539.2,2539.2
weibo_gadbench,hgb_attributes,0.5,0.0,exposure,8,0.10632505011940489,0.731958762886598,159.6,1.0,2549.0,2549.0
weibo_gadbench,hgb_attributes,0.5,0.0,exposure,9,0.0993175129025349,0.6979591836734694,152.0,1.0,2516.0,2516.0
weibo_gadbench,hgb_attributes,0.5,0.0,random,0,0.08789777852323744,0.6323232323232323,137.6,1.0,2569.4,2569.4
weibo_gadbench,hgb_attributes,0.5,0.0,random,1,0.07287231533390785,0.6317948717948718,133.2,1.0,2563.4,2563.4
weibo_gadbench,hgb_attributes,0.5,0.0,random,2,0.10159874945686094,0.6133333333333333,133.4,1.0,2576.6,2576.6
weibo_gadbench,hgb_attributes,0.5,0.0,random,3,0.1022576730155739,0.6747474747474748,149.0,1.0,2557.4,2557.4
weibo_gadbench,hgb_attributes,0.5,0.0,random,4,0.08423124905907461,0.676923076923077,144.2,1.0,2523.0,2523.0
weibo_gadbench,hgb_attributes,0.5,0.0,random,5,0.0989232347497002,0.7060000000000001,156.8,1.0,2494.6,2494.6
weibo_gadbench,hgb_attributes,0.5,0.0,random,6,0.10276807676649409,0.6435233160621762,138.6,1.0,2559.6,2559.6
weibo_gadbench,hgb_attributes,0.5,0.0,random,7,0.10287451324175212,0.6520408163265305,142.8,1.0,2539.2,2539.2
weibo_gadbench,hgb_attributes,0.5,0.0,random,8,0.10632505011940489,0.731958762886598,159.6,1.0,2549.0,2549.0
weibo_gadbench,hgb_attributes,0.5,0.0,random,9,0.0993175129025349,0.6979591836734694,152.0,1.0,2516.0,2516.0
weibo_gadbench,hgb_attributes,0.5,0.05,exposure,0,0.16225550043640996,0.7474747474747474,177.0,1.0,2441.4,2569.4
weibo_gadbench,hgb_attributes,0.5,0.05,exposure,1,0.17540233750329692,0.7856410256410256,185.8,1.0,2435.8,2563.4
weibo_gadbench,hgb_attributes,0.5,0.05,exposure,2,0.16764871017941396,0.7573128205128205,177.752,1.0,2448.0,2576.6
weibo_gadbench,hgb_attributes,0.5,0.05,exposure,3,0.20316725116659762,0.8037575757575759,200.52,1.0,2430.0,2557.4
weibo_gadbench,hgb_attributes,0.5,0.05,exposure,4,0.15066196972360363,0.7487179487179486,172.2,1.0,2397.4,2523.0
weibo_gadbench,hgb_attributes,0.5,0.05,exposure,5,0.18236923751935258,0.8029999999999999,197.8,1.0,2370.2,2494.6
weibo_gadbench,hgb_attributes,0.5,0.05,exposure,6,0.15303452266664794,0.6837098445595855,156.55599999999998,1.0,2432.0,2559.6
weibo_gadbench,hgb_attributes,0.5,0.05,exposure,7,0.15707841678604478,0.7561224489795919,176.4,1.0,2412.8,2539.2
weibo_gadbench,hgb_attributes,0.5,0.05,exposure,8,0.1720204567743065,0.8141855670103093,192.176,1.0,2422.0,2549.0
