dataset,model,label_fraction,removed,method,fdp_mean,fdp_std,power_mean,power_std,discoveries_mean,discoveries_std,nonempty_mean,nonempty_std,n_calib_mean,n_calib_std,pool_size_mean,pool_size_std
tfinance,hgb_graph_features,1.0,0.4,exposure,0.1887053211007403,0.029726315973460298,0.8295768496522532,0.015365605804171047,415.46000000000004,20.956685488565853,1.0,0.0,15210.2,3.4896672875467525,25349.6,5.641118880348489
tfinance,hgb_graph_features,1.0,0.4,random,0.09775576570533265,0.007169172544613786,0.7912767683822299,0.011031107613552162,355.8412,6.502553358318392,1.0,0.0,15210.2,3.4896672875467525,25349.6,5.641118880348489
tfinance,hgb_graph_features,1.0,0.6,exposure,0.14708098779292317,0.026966996422105472,0.815423955776763,0.01871668917183072,388.3904,19.740526544818056,1.0,0.0,10140.3,2.263232692902452,25349.6,5.641118880348489
tfinance,hgb_graph_features,1.0,0.6,random,0.0975099523158474,0.0071998006364554406,0.7905698983349335,0.011030904802297627,355.4784,6.4582210691317785,1.0,0.0,10140.3,2.263232692902452,25349.6,5.641118880348489
tfinance,hgb_graph_features,1.0,0.8,exposure,0.12138450184497607,0.026802171437742866,0.8032872707899463,0.02150880823627761,371.5836,19.983988119380857,1.0,0.0,5070.3,1.0593499054714166,25349.6,5.641118880348489
tfinance,hgb_graph_features,1.0,0.8,random,0.09585381831071198,0.005943810631345015,0.7884069506392617,0.011390118443616318,354.0224,6.089820489965194,1.0,0.0,5070.3,1.0593499054714166,25349.6,5.641118880348489
tfinance,hgb_graph_features,1.0,0.9,exposure,0.11873442189622166,0.024691877603303426,0.7999192136140272,0.020780658738736985,369.2976,18.675752664886094,1.0,0.0,2535.5,0.5270462766946952,25349.6,5.641118880348489
tfinance,hgb_graph_features,1.0,0.9,random,0.09315093119771997,0.0053401952544458705,0.7846482360294164,0.011238476520537,351.62919999999997,5.658710351700693,1.0,0.0,2535.5,0.5270462766946952,25349.6,5.641118880348489
tfinance,hgb_graph_features,1.0,0.97,exposure,0.10664435705713275,0.02057414949728368,0.7828846785780434,0.025059215138680157,358.18960000000004,18.37801741937,1.0,0.0,761.0,0.0,25349.6,5.641118880348489
tfinance,hgb_graph_features,1.0,0.97,random,0.08466158634364515,0.005759962537470162,0.7639189075983868,0.011173801393439861,340.9252,6.381919474404055,1.0,0.0,761.0,0.0,25349.6,5.641118880348489
