phase,dataset,model,label_fraction,design,scenario,method,seed,fdp,power,discoveries,true_discoveries,nonempty,reference_labels,training_labels,n_reference
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,uniform_counterfactual,5,0.10059092979583778,0.8517,189.98,170.34,1.0,2271.92,840.0,2032.32
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,uniform_counterfactual,6,0.09507025482352544,0.8352331606217617,178.46,161.2,1.0,2375.54,840.0,2132.52
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,uniform_counterfactual,7,0.07975794257712567,0.8611224489795919,183.64,168.78,1.0,2423.02,840.0,2173.14
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,uniform_counterfactual,8,0.10709040717716523,0.8639175257731959,187.96,167.6,1.0,2239.94,840.0,2012.0
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,uniform_counterfactual,9,0.09840772592924735,0.8654081632653061,188.42,169.62,1.0,2430.42,840.0,2181.2
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_bh,0,0.008247841543930929,0.019595959595959597,4.44,3.88,0.12,2467.78,840.0,2409.1
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_bh,1,0.05779093924207748,0.3642051282051282,82.72,71.02,0.42,2451.52,840.0,2422.72
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_bh,2,0.06286076212556169,0.42328205128205126,95.22,82.54,0.5,2273.94,840.0,2240.66
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_bh,3,0.03861973010638927,0.16555555555555557,38.3,32.78,0.28,2455.82,840.0,2419.8
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_bh,4,0.03377237444040015,0.22512820512820514,48.78,43.9,0.48,2322.34,840.0,2291.9
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_bh,5,0.06145448438738451,0.35969999999999996,83.76,71.94,0.54,2281.42,840.0,2236.86
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_bh,6,0.08456370666462376,0.47761658031088083,106.7,92.18,0.68,2384.06,840.0,2347.24
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_bh,7,0.057336089971290506,0.5148979591836735,108.72,100.92,0.96,2422.46,840.0,2375.4
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_bh,8,0.0523441953812179,0.3331958762886598,75.3,64.64,0.38,2239.92,840.0,2214.7
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_bh,9,0.014148233482118987,0.08336734693877551,19.04,16.34,0.12,2429.46,840.0,2394.82
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_by,0,0.0,0.0,0.0,0.0,0.0,2467.78,840.0,2409.1
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_by,1,0.0,0.0,0.0,0.0,0.0,2451.52,840.0,2422.72
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_by,2,0.0,0.0,0.0,0.0,0.0,2273.94,840.0,2240.66
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_by,3,0.0,0.0,0.0,0.0,0.0,2455.82,840.0,2419.8
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_by,4,0.0,0.0,0.0,0.0,0.0,2322.34,840.0,2291.9
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_by,5,0.0,0.0,0.0,0.0,0.0,2281.42,840.0,2236.86
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_by,6,0.0,0.0,0.0,0.0,0.0,2384.06,840.0,2347.24
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_by,7,0.0,0.0,0.0,0.0,0.0,2422.46,840.0,2375.4
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_by,8,0.0,0.0,0.0,0.0,0.0,2239.92,840.0,2214.7
acquisition,weibo_gadbench,hgb_graph_features,0.0,zero_exposure,severe,weighted_by,9,0.0,0.0,0.0,0.0,0.0,2429.46,840.0,2394.82
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,equal_alpha,0,0.03895192383474409,0.56,108.4,103.6,1.0,1491.6,864.0,1347.2
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,equal_alpha,1,0.04187734843753542,0.6131147540983607,117.6,112.2,1.0,1448.6,864.0,1318.2
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,equal_alpha,2,0.053053453638560025,0.644808743169399,124.8,118.0,1.0,1472.6,864.0,1333.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,equal_alpha,3,0.022519509476031215,0.4247311827956989,82.4,79.0,0.8,1500.0,864.0,1347.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,equal_alpha,4,0.041093114853035864,0.6521739130434783,125.0,120.0,1.0,1487.2,864.0,1352.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,equal_alpha,5,0.04146728573692182,0.4870967741935484,93.8,90.6,1.0,1468.2,864.0,1318.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,equal_alpha,6,0.034168914079394055,0.47659574468085103,93.6,89.6,0.8,1433.6,864.0,1299.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,equal_alpha,7,0.03331856255659431,0.6427807486631016,124.6,120.2,1.0,1443.0,864.0,1303.8
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,equal_alpha,8,0.033652762553443974,0.5459459459459459,104.6,101.0,1.0,1461.8,864.0,1325.0
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,equal_alpha,9,0.0212004212004212,0.25591397849462366,48.8,47.6,0.8,1462.0,864.0,1322.0
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,filtered_low,0,0.1289166389166389,0.7935135135135135,169.4,146.8,1.0,1491.6,864.0,1347.2
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,filtered_low,1,0.13538629976446753,0.8021857923497269,170.4,146.8,1.0,1448.6,864.0,1318.2
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,filtered_low,2,0.11729793239082667,0.7672131147540984,159.2,140.4,1.0,1472.6,864.0,1333.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,filtered_low,3,0.09187253495594054,0.8301075268817204,171.2,154.4,1.0,1500.0,864.0,1347.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,filtered_low,4,0.08773620559334845,0.7684782608695653,155.2,141.4,1.0,1487.2,864.0,1352.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,filtered_low,5,0.11244285320269902,0.8086021505376344,169.6,150.4,1.0,1468.2,864.0,1318.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,filtered_low,6,0.09662276480173018,0.7691489361702127,160.2,144.6,1.0,1433.6,864.0,1299.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,filtered_low,7,0.1410508358645321,0.8149732620320856,177.8,152.4,1.0,1443.0,864.0,1303.8
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,filtered_low,8,0.10492564897811787,0.7794594594594595,161.2,144.2,1.0,1461.8,864.0,1325.0
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,filtered_low,9,0.08618426533744442,0.8,163.4,148.8,1.0,1462.0,864.0,1322.0
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_reference,0,0.11440989780053576,0.7902702702702703,165.8,146.2,1.0,1491.6,864.0,1347.2
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_reference,1,0.11263648589764708,0.7879781420765027,162.8,144.2,1.0,1448.6,864.0,1318.2
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_reference,2,0.09822586391914123,0.7584699453551913,154.0,138.8,1.0,1472.6,864.0,1333.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_reference,3,0.06359798164716284,0.789247311827957,158.0,146.8,1.0,1500.0,864.0,1347.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_reference,4,0.07456247222915766,0.7532608695652174,150.0,138.6,1.0,1487.2,864.0,1352.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_reference,5,0.08185470548168397,0.7795698924731183,158.0,145.0,1.0,1468.2,864.0,1318.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_reference,6,0.08907810873668436,0.7648936170212766,158.0,143.8,1.0,1433.6,864.0,1299.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_reference,7,0.11193527323168831,0.7967914438502673,168.2,149.0,1.0,1443.0,864.0,1303.8
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_reference,8,0.0940276875289358,0.7772972972972972,158.8,143.8,1.0,1461.8,864.0,1325.0
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_reference,9,0.06860920300749254,0.789247311827957,158.0,146.8,1.0,1462.0,864.0,1322.0
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_stratum,0,0.08159869389482755,0.46594594594594596,98.2,86.2,1.0,1491.6,864.0,1347.2
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_stratum,1,0.08901935129023879,0.5224043715846994,105.4,95.6,1.0,1448.6,864.0,1318.2
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_stratum,2,0.07760321023838006,0.4590163934426229,91.0,84.0,1.0,1472.6,864.0,1333.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_stratum,3,0.06544989893827104,0.4827956989247312,97.6,89.8,1.0,1500.0,864.0,1347.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_stratum,4,0.06920325385428412,0.44673913043478264,89.0,82.2,1.0,1487.2,864.0,1352.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_stratum,5,0.06146660888824691,0.2204301075268817,44.4,41.0,0.8,1468.2,864.0,1318.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_stratum,6,0.06315398067998122,0.55,111.8,103.4,1.0,1433.6,864.0,1299.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_stratum,7,0.06723175814084906,0.2962566844919786,60.8,55.4,0.8,1443.0,864.0,1303.8
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_stratum,8,0.04762000798302557,0.3005405405405405,60.2,55.6,0.6,1461.8,864.0,1325.0
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,pooled_stratum,9,0.07739306408792421,0.2978494623655914,61.0,55.4,0.8,1462.0,864.0,1322.0
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,size_alpha,0,0.06839012925969448,0.2486486486486487,52.0,46.0,0.8,1491.6,864.0,1347.2
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,size_alpha,1,0.07115384615384615,0.16721311475409836,33.0,30.6,1.0,1448.6,864.0,1318.2
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,size_alpha,2,0.06535286935286935,0.35300546448087433,67.4,64.6,1.0,1472.6,864.0,1333.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,size_alpha,3,0.034999999999999996,0.23763440860215054,45.8,44.2,1.0,1500.0,864.0,1347.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,size_alpha,4,0.08755399229146592,0.20760869565217394,42.0,38.2,1.0,1487.2,864.0,1352.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,size_alpha,5,0.05648904870872834,0.13118279569892474,26.2,24.4,0.8,1468.2,864.0,1318.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,size_alpha,6,0.026137566137566137,0.14574468085106382,28.4,27.4,0.8,1433.6,864.0,1299.6
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,size_alpha,7,0.05901116427432217,0.14652406417112301,29.6,27.4,0.8,1443.0,864.0,1303.8
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,size_alpha,8,0.018604651162790697,0.04216216216216216,8.6,7.8,0.2,1461.8,864.0,1325.0
allocation,amazon,hgb_attributes,0.25,exposure_80,uniform,size_alpha,9,0.06291378857416594,0.13978494623655915,28.4,26.0,0.8,1462.0,864.0,1322.0
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,equal_alpha,0,0.02746447205096612,0.5794594594594594,110.6,107.2,1.0,1491.6,864.0,1347.2
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,equal_alpha,1,0.042583758254241016,0.659016393442623,126.0,120.6,1.0,1448.6,864.0,1318.2
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,equal_alpha,2,0.051389329480298306,0.644808743169399,124.4,118.0,1.0,1472.6,864.0,1333.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,equal_alpha,3,0.03447785091620708,0.5096774193548387,100.0,94.8,1.0,1500.0,864.0,1347.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,equal_alpha,4,0.034614173084477576,0.5728260869565218,109.4,105.4,1.0,1487.2,864.0,1352.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,equal_alpha,5,0.038844777564111366,0.6043010752688172,117.0,112.4,1.0,1468.2,864.0,1318.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,equal_alpha,6,0.04022773025806393,0.474468085106383,94.0,89.2,0.8,1433.6,864.0,1299.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,equal_alpha,7,0.030510298291258196,0.572192513368984,110.4,107.0,1.0,1443.0,864.0,1303.8
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,equal_alpha,8,0.049103661701829004,0.6194594594594595,120.6,114.6,1.0,1461.8,864.0,1325.0
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,equal_alpha,9,0.04577498524866946,0.4376344086021505,86.2,81.4,1.0,1462.0,864.0,1322.0
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,filtered_low,0,0.09228135242366742,0.7632432432432432,158.4,141.2,1.0,1491.6,864.0,1347.2
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,filtered_low,1,0.12700869519318608,0.7573770491803279,164.2,138.6,1.0,1448.6,864.0,1318.2
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,filtered_low,2,0.05158540193499306,0.7071038251366121,136.6,129.4,1.0,1472.6,864.0,1333.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,filtered_low,3,0.09749979007562593,0.7333333333333334,156.2,136.4,1.0,1500.0,864.0,1347.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,filtered_low,4,0.05317940746360922,0.7119565217391305,138.4,131.0,1.0,1487.2,864.0,1352.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,filtered_low,5,0.08049698398638604,0.6376344086021506,132.0,118.6,0.8,1468.2,864.0,1318.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,filtered_low,6,0.05244060529606063,0.7159574468085106,142.8,134.6,1.0,1433.6,864.0,1299.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,filtered_low,7,0.14494410400937444,0.7967914438502673,176.6,149.0,1.0,1443.0,864.0,1303.8
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,filtered_low,8,0.18558471306518998,0.5243243243243244,146.4,97.0,0.6,1461.8,864.0,1325.0
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,filtered_low,9,0.04541803413808089,0.443010752688172,89.6,82.4,0.6,1462.0,864.0,1322.0
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_reference,0,0.11440989780053576,0.7902702702702703,165.8,146.2,1.0,1491.6,864.0,1347.2
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_reference,1,0.11263648589764708,0.7879781420765027,162.8,144.2,1.0,1448.6,864.0,1318.2
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_reference,2,0.09822586391914123,0.7584699453551913,154.0,138.8,1.0,1472.6,864.0,1333.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_reference,3,0.06359798164716284,0.789247311827957,158.0,146.8,1.0,1500.0,864.0,1347.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_reference,4,0.07456247222915766,0.7532608695652174,150.0,138.6,1.0,1487.2,864.0,1352.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_reference,5,0.08185470548168397,0.7795698924731183,158.0,145.0,1.0,1468.2,864.0,1318.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_reference,6,0.08907810873668436,0.7648936170212766,158.0,143.8,1.0,1433.6,864.0,1299.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_reference,7,0.11193527323168831,0.7967914438502673,168.2,149.0,1.0,1443.0,864.0,1303.8
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_reference,8,0.0940276875289358,0.7772972972972972,158.8,143.8,1.0,1461.8,864.0,1325.0
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_reference,9,0.06860920300749254,0.789247311827957,158.0,146.8,1.0,1462.0,864.0,1322.0
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_stratum,0,0.09075435503383249,0.7524324324324324,153.6,139.2,1.0,1491.6,864.0,1347.2
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_stratum,1,0.10656108783717799,0.7846994535519125,161.0,143.6,1.0,1448.6,864.0,1318.2
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_stratum,2,0.09450729009552539,0.7475409836065573,151.2,136.8,1.0,1472.6,864.0,1333.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_stratum,3,0.04790626152873344,0.7526881720430108,148.0,140.0,1.0,1500.0,864.0,1347.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_stratum,4,0.07003670018166248,0.7445652173913043,147.4,137.0,1.0,1487.2,864.0,1352.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_stratum,5,0.07493284115394994,0.7268817204301075,146.4,135.2,1.0,1468.2,864.0,1318.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_stratum,6,0.07280755966158792,0.7542553191489362,153.0,141.8,1.0,1433.6,864.0,1299.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_stratum,7,0.08465161605242763,0.7796791443850267,159.4,145.8,1.0,1443.0,864.0,1303.8
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_stratum,8,0.10251909615860796,0.7524324324324325,155.4,139.2,1.0,1461.8,864.0,1325.0
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,pooled_stratum,9,0.06793167067202288,0.7516129032258064,150.4,139.8,1.0,1462.0,864.0,1322.0
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,size_alpha,0,0.08528191104246964,0.652972972972973,132.4,120.8,1.0,1491.6,864.0,1347.2
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,size_alpha,1,0.08868921871812349,0.6896174863387978,138.6,126.2,1.0,1448.6,864.0,1318.2
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,size_alpha,2,0.0893370305368266,0.6633879781420765,133.4,121.4,1.0,1472.6,864.0,1333.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,size_alpha,3,0.04841513179183966,0.6301075268817204,124.4,117.2,1.0,1500.0,864.0,1347.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,size_alpha,4,0.06331068009441057,0.6206521739130435,122.0,114.2,1.0,1487.2,864.0,1352.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,size_alpha,5,0.07087653243929196,0.6602150537634409,132.4,122.8,1.0,1468.2,864.0,1318.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,size_alpha,6,0.05855338608297141,0.6361702127659574,127.0,119.6,1.0,1433.6,864.0,1299.6
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,size_alpha,7,0.08147371311022197,0.6641711229946524,135.2,124.2,1.0,1443.0,864.0,1303.8
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,size_alpha,8,0.0705267930054691,0.6767567567567567,135.0,125.2,1.0,1461.8,864.0,1325.0
allocation,amazon,hgb_attributes,0.25,zero_exposure,uniform,size_alpha,9,0.06570506948458107,0.6526881720430107,130.2,121.4,1.0,1462.0,864.0,1322.0
allocation,amazon,hgb_attributes,0.5,exposure_80,uniform,equal_alpha,0,0.031457103185177915,0.6345945945945946,121.2,117.4,1.0,2942.4,864.0,2661.0
allocation,amazon,hgb_attributes,0.5,exposure_80,uniform,equal_alpha,1,0.05440742675463831,0.7278688524590164,141.0,133.2,1.0,2923.4,864.0,2653.2
allocation,amazon,hgb_attributes,0.5,exposure_80,uniform,equal_alpha,2,0.05063518249317393,0.701639344262295,135.2,128.4,1.0,2898.0,864.0,2627.0
allocation,amazon,hgb_attributes,0.5,exposure_80,uniform,equal_alpha,3,0.03742747007506593,0.6387096774193548,124.0,118.8,1.0,2936.6,864.0,2648.0
allocation,amazon,hgb_attributes,0.5,exposure_80,uniform,equal_alpha,4,0.04106789069003618,0.65,124.6,119.6,1.0,2938.6,864.0,2661.0
allocation,amazon,hgb_attributes,0.5,exposure_80,uniform,equal_alpha,5,0.04955177550087151,0.5451612903225806,105.2,101.4,1.0,2944.0,864.0,2654.4
allocation,amazon,hgb_attributes,0.5,exposure_80,uniform,equal_alpha,6,0.03364943462826142,0.4659574468085106,91.0,87.6,1.0,2911.4,864.0,2632.4
allocation,amazon,hgb_attributes,0.5,exposure_80,uniform,equal_alpha,7,0.01737121737121737,0.4898395721925134,93.4,91.6,1.0,2890.0,864.0,2616.4
allocation,amazon,hgb_attributes,0.5,exposure_80,uniform,equal_alpha,8,0.030340948178499992,0.5848648648648649,111.6,108.2,1.0,2920.4,864.0,2637.6
allocation,amazon,hgb_attributes,0.5,exposure_80,uniform,equal_alpha,9,0.04848575509003975,0.37526881720430105,73.2,69.8,1.0,2923.0,864.0,2648.8
allocation,amazon,hgb_attributes,0.5,exposure_80,uniform,filtered_low,0,0.11861728852612578,0.7935135135135136,167.0,146.8,1.0,2942.4,864.0,2661.0
